2566	1098	3416	9	1	31.91	1	2400	18.05	0.0313	7	-1	0	0	53741.18	0	0	2	0	0	0
2567	1098	3429	9	0.99	31.94	1	2400	18.67	0.031	7	-1	0	0	50197.75	0	0	2	0	0	0
2568	1098	6583	9	1	31.91	1	2400	14.73	0.0313	7	-1	0	0	49111.86	0	0	2	0	0	0
2569	1099	3412	9	0.98	31.96	1	2400	60.63	0.0307	7	-1	0	0	59928.59	0	0	2	0	0	0
2570	1099	3413	9	1.01	32.06	1	2400	17.95	0.0315	7	-1	0	0	63280.23	0	0	2	0	0	0
2571	1099	3416	9	0.99	31.94	1	2400	22.28	0.031	7	-1	0	0	58463.11	0	0	2	0	0	0
2572	1100	3404	9	1.03	32.02	1	2400	41.65	0.0322	7	-1	0	0	59842.6	0	0	2	0	0	0
2573	1100	3405	9	0.93	32.07	1	2400	180.26	0.029	7	-1	0	0	56575.79	0	0	2	0	0	0
2574	1100	3411	9	0.98	31.96	1	2400	77.82	0.0307	7	-1	0	0	54688.54	0	0	2	0	0	0
2575	1100	3412	9	1.09	32.06	1	2400	34.06	0.034	7	-1	0	0	58079.71	0	0	2	0	0	0
2576	1101	3411	9	1.01	26.01	1	2400	29.47	0.0388	7	-1	0	0	49652	0	0	2	0	0	1
2577	1101	3429	9	1.01	26.01	1	2400	45.73	0.0388	7	-1	0	0	48035.32	0	0	2	0	0	1
2578	1101	3431	9	0.96	25.95	1	2400	93.03	0.037	7	-1	0	0	44696.68	0	0	2	0	0	1
2579	1101	3447	9	1.01	26.01	1	2400	130.25	0.0388	7	-1	0	0	46892.38	0	0	2	0	0	1
2580	1102	3431	9	0.52	26	1	2400	190.08	0.02	7	-1	0	0	40939.64	0	0	2	0	0	1
2581	1102	3443	9	1.22	25.96	1	2400	13.27	0.047	7	-1	0	0	40572.16	0	0	2	0	0	1
2582	1102	3451	9	1.05	26.03	1	2400	602.72	0.0404	7	-1	0	0	38654.5	0	0	2	0	0	1
2583	1102	3454	9	0.61	25.96	1	2400	428.29	0.0235	7	-1	0	0	37975.62	0	0	2	0	0	1
2584	1103	3453	9	0.39	26	1	2400	964	0.0151	7	-1	0	0	36732.01	0	0	2	0	0	1
2585	1104	3457	9	0.33	26.05	1	2400	4.2	0.0127	7	-1	0	0	34577.77	0	0	2	0	0	0
2586	1104	3458	9	0.26	26	1	2400	8.79	0.01	7	-1	0	0	34789.2	0	0	2	0	0	0
2587	1105	3466	9	0.29	23.84	1	2400	24.44	0.0122	7	-1	0	0	31222.26	0	0	2	0	0	0
2588	1105	6289	9	0.37	23.87	1	2400	35.95	0.0155	7	-1	0	0	31983.02	0	0	2	0	0	0
2589	1106	1234	9	0.55	23.91	1	2400	218.68	0.023	7	-1	0	0	30769.53	0	0	2	0	0	1
2590	1106	6289	9	0.81	23.94	1	2400	142.25	0.0338	7	-1	0	0	32092.45	0	0	2	0	0	1
2591	1107	3449	9	0.72	26.02	1	2400	73.39	0.0277	7	-1	0	0	40928.06	0	0	2	0	0	0
2592	1107	3451	9	0.52	26	1	2400	132.95	0.02	7	-1	0	0	38451.9	0	0	2	0	0	1
2593	1107	7334	9	0.5	26.09	1	2400	59.48	0.0192	7	-1	0	0	39077.77	0	0	2	0	0	1
2594	1108	3448	9	0.57	25.91	1	2400	239.94	0.022	7	-1	0	0	40964.86	0	0	2	0	0	0
2595	1108	7334	9	0.37	26.12	1	2400	129.83	0.0142	7	-1	0	0	39310.43	0	0	2	0	0	0
2596	1109	3409	9	0.76	26.06	1	2400	169.47	0.0292	7	-1	0	0	48317.63	0	0	2	0	0	1
2597	1109	3447	9	1.04	26	1	2400	101.27	0.04	7	-1	0	0	46499.02	0	0	2	0	0	1
2598	1109	3450	9	0.71	25.98	1	2400	111.25	0.0273	7	-1	0	0	44452.57	0	0	2	0	0	1
2599	1110	3403	9	1.05	31.98	1	2400	381.84	0.0328	7	-1	0	0	58215.09	0	0	2	0	0	0
2600	1110	3405	9	1.1	32.04	1	2400	165.31	0.0343	7	-1	0	0	55691.77	0	0	2	0	0	0
2601	1110	3409	9	0.99	31.94	1	2400	593.56	0.031	7	-1	0	0	52881.04	0	0	2	0	0	1
2602	1111	6290	9	0.56	32	1	2400	39	0.0175	7	-1	0	0	81937.21	0	0	2	1	0	0
2603	1112	3402	9	4.05	32.02	1	2400	78.64	0.1265	7	-1	0	0	72064.35	0	0	2	0	0	1
2604	1112	6602	9	0.34	31.88	1	2400	200.54	0.0107	7	-1	0	0	83562.37	0	0	2	0	0	1
2605	1113	6603	9	0.22	32.2	1	2400	127	0.0068	7	-1	0	0	85318.5	0	0	2	0	0	0
2606	1114	5030	9	1.16	31.93	1	2400	79.94	0.0363	7	-1	0	0	71290.71	0	0	2	0	0	0
2607	1114	5049	9	1.91	32.01	1	2400	67.65	0.0597	7	-1	0	0	71505.37	0	0	2	0	0	0
2608	1114	5050	9	1.8	31.95	1	2400	24.76	0.0563	7	-1	0	0	75737.36	0	0	2	0	0	0
2609	1115	5028	9	0.43	31.85	1	2400	284.74	0.0135	7	-1	0	0	59443.92	0	0	2	0	0	0
2610	1115	5031	9	0.48	32	1	2400	106.69	0.015	7	-1	0	0	61534.69	0	0	2	0	0	0
2611	1116	3408	9	1.13	31.98	1	2400	31.91	0.0353	7	-1	0	0	50161.38	0	0	2	1	1	1
2612	1116	5015	9	1.21	31.98	1	2400	45.13	0.0378	7	-1	0	0	48584.2	0	0	2	1	0	1
2613	1117	5016	9	0.47	32.05	1	2400	63	0.0147	7	-1	0	0	56737.7	0	0	2	0	0	1
2614	1118	3407	9	0.76	26.06	1	2400	0.78	0.0292	7	-1	0	0	48457.83	0	0	2	0	1	0
2615	1118	5012	9	0.73	26.07	1	2400	5.43	0.028	7	-1	0	0	44530.95	0	0	2	0	0	0
2616	1119	5012	9	0.67	25.94	1	2400	29.06	0.0258	7	-1	0	0	40851.7	0	0	2	0	0	0
2617	1119	6291	9	0.62	26.01	1	2400	59.13	0.0238	7	-1	0	0	38822.55	0	0	2	0	0	0
2618	1119	6296	9	0.21	26.25	1	2400	26.02	0.008	7	-1	0	0	38643.92	0	0	2	0	0	0
2619	1120	4992	9	0.6	26.09	1	2400	249.88	0.023	7	-1	0	0	40274.67	0	0	2	0	0	0
2620	1120	6292	9	0.78	26	1	2400	310.97	0.03	7	-1	0	0	38968.43	0	0	2	0	0	1
2621	1121	6203	9	0.57	23.92	1	2400	124.09	0.0238	7	-1	0	0	31136.13	0	0	2	0	0	0
2622	1121	6293	9	0.42	24	1	2400	88.4	0.0175	7	-1	0	0	33743.81	0	0	2	0	0	0
2623	1121	6294	9	0.45	23.89	1	2400	77.83	0.0188	7	-1	0	0	32651.1	0	0	2	0	0	0
2624	1122	4990	9	0.74	24	1	2400	177.42	0.0308	7	-1	0	0	34656.39	0	0	2	0	0	0
2625	1122	6295	9	0.42	24	1	2400	395.71	0.0175	7	-1	0	0	35012.86	0	0	2	0	0	1
2626	1123	4982	9	0.43	23.89	1	2400	132.22	0.018	7	-1	0	0	37173.93	0	0	2	0	0	0
2627	1123	4987	9	0.67	23.93	1	2400	32.24	0.028	7	-1	0	0	35044.53	0	0	2	0	0	0
2628	1123	4990	9	0.51	23.91	1	2400	93.52	0.0213	7	-1	0	0	35990.26	0	0	2	0	0	0
2629	1123	6299	9	0.37	23.87	1	2400	60.73	0.0155	7	-1	0	0	37743.15	0	0	2	0	0	0
2630	1124	4982	9	0.33	23.86	1	2400	150.57	0.0138	7	-1	0	0	38046.22	0	0	2	0	0	1
2631	1124	6298	9	0.31	23.85	1	2400	252.51	0.013	7	-1	0	0	38863.53	0	0	2	0	0	1
2632	1124	6300	9	0.44	24	1	2400	64.89	0.0183	7	-1	0	0	39553.26	0	0	2	0	0	1
2633	1125	4968	9	0.55	23.91	1	2400	162.95	0.023	7	-1	0	0	39708.95	0	0	2	0	0	1
2634	1125	6298	9	0.52	24	1	2400	105.67	0.0217	7	-1	0	0	40104.48	0	0	2	1	0	1
2635	1125	6609	9	0.49	23.9	1	2400	65.26	0.0205	7	-1	0	0	42004.52	0	0	2	0	0	1
2636	1126	4954	9	0.46	24	1	2400	8.64	0.0192	7	-1	0	0	43453.48	0	0	2	0	0	0
2637	1126	6301	9	0.2	24	1	2400	27.37	0.0083	7	-1	0	0	44524.67	0	0	2	0	0	0
2638	1127	4983	9	0.32	25.95	1	2400	38.52	0.0123	7	-1	0	0	44377.51	0	0	2	0	0	0
2639	1127	6604	9	0.35	25.93	1	2400	75.39	0.0135	7	-1	0	0	43182.32	0	0	2	0	0	0
2640	1128	4970	9	1.11	32.02	1	2400	73.1	0.0347	7	-1	0	0	49986.26	0	0	2	0	1	0
2641	1128	5035	9	0.67	31.9	1	2400	54.42	0.021	7	-1	0	0	51935.38	0	0	2	0	0	0
2642	1128	6608	9	0.97	31.98	1	2400	67.59	0.0303	7	-1	0	0	53641.77	0	0	2	0	0	0
2643	1129	6605	9	0.92	31.91	1	2400	45.91	0.0288	7	-1	0	0	52450.51	0	0	2	0	0	1
2644	1129	6606	9	1.12	32	1	2400	79.66	0.035	7	-1	0	0	57728.86	0	0	2	0	0	1
2645	1129	7396	5	0.74	45	0	1	0	0.0164	7	1	0	0	55738.62	0	5	0	1	0	1
2646	1129	7397	5	0.51	45	0	1	0	0.0113	7	1	0	0	54372.67	0	5	0	1	0	1
2647	1130	5053	9	0.4	32	1	2400	258.36	0.0125	7	-1	0	0	80393.68	0	0	2	0	0	0
2648	1130	6302	9	0.35	31.82	1	2400	120.36	0.011	7	-1	0	0	78532.71	0	0	2	0	0	0
2649	1131	1329	9	0.24	32	1	2400	253	0.0075	7	-1	0	0	87063.8	0	0	2	0	0	0
2650	1132	5053	9	0.47	32.05	1	2400	135.71	0.0147	7	-1	0	0	82614.24	0	0	2	0	0	1
2651	1132	6303	9	0.37	32.17	1	2400	89.67	0.0115	7	-1	0	0	84595.06	0	0	2	0	0	1
2652	1133	5060	9	0.21	23.77	1	2400	145.38	0.0088	7	-1	0	0	86321.86	0	0	2	0	1	0
2653	1133	6304	9	0.06	24	1	2400	31.71	0.0025	7	-1	0	0	86073.12	0	0	2	0	0	1
2654	1134	2837	9	0.66	24	1	2400	22.06	0.0275	7	-1	0	0	84939.6	0	0	2	0	0	1
2655	1134	5056	9	0.33	23.86	1	2400	134.02	0.0138	7	-1	0	0	84912.48	0	0	2	0	0	0
2656	1135	5048	9	0.29	23.84	1	2400	338.47	0.0122	7	-1	0	0	81894.6	0	0	2	0	0	0
2657	1135	5056	9	0.42	24	1	2400	121.05	0.0175	7	-1	0	0	83597.87	0	0	2	0	0	0
2658	1135	5058	9	0.59	23.92	1	2400	142.32	0.0247	7	-1	0	0	83098.73	0	0	2	0	0	1
2659	1136	5047	9	0.39	23.88	1	2400	167.75	0.0163	7	-1	0	0	78861.29	0	0	2	0	0	0
2660	1136	6305	9	0.25	23.81	1	2400	32.35	0.0105	7	-1	0	0	77341.96	0	0	2	0	0	0
2661	1137	5040	9	0.38	24	1	2400	240.89	0.0158	7	-1	0	0	78883.16	0	0	2	0	0	1
2662	1137	5041	9	0.3	45	1	2400	133.87	0.0067	7	-1	0	0	80266.03	0	0	2	0	0	0
2663	1137	5048	9	0.39	23.88	1	2400	207.36	0.0163	7	-1	0	0	80542.1	0	0	2	0	0	0
2664	1138	5040	9	0.49	31.96	1	2400	218.97	0.0153	7	-1	0	0	76989.39	0	0	2	0	0	0
2665	1138	5043	9	0.62	17.97	1	2400	31.55	0.0345	7	-1	0	0	77316.91	0	0	2	0	0	1
2666	1139	5043	9	0.74	31.94	1	2400	136.87	0.0232	7	-1	0	0	80236.14	0	0	2	0	0	0
2667	1139	5062	9	0.7	32.06	1	2400	195.2	0.0218	7	-1	0	0	82993.12	0	0	2	0	0	0
2668	1139	5066	9	0.98	31.96	1	2400	51.68	0.0307	7	-1	0	0	81998.28	0	0	2	0	1	0
2669	1139	5068	9	1.43	32.01	1	2400	112.94	0.0447	7	-1	0	0	78887.96	0	0	2	0	0	0
2670	1140	5058	9	0.51	23.91	1	2400	156.64	0.0213	7	-1	0	0	84519.64	0	0	2	0	0	1
2671	1140	5062	9	0.4	24	1	2400	149.6	0.0167	7	-1	0	0	84737.08	0	0	2	0	0	0
2672	1140	5064	9	0.4	24	1	2400	218.96	0.0167	7	-1	0	0	86385.12	0	0	2	0	0	1
2673	1141	5064	9	0.11	23.57	1	2400	13	0.0047	7	-1	0	0	87718.82	0	0	2	0	0	0
2674	1142	5025	9	0.84	31.9	1	2400	79.6	0.0263	7	-1	0	0	66297.23	0	0	2	0	1	0
2675	1142	5068	9	2.09	31.99	1	2400	58.36	0.0653	7	-1	0	0	71701.3	0	0	2	0	1	0
2676	1142	5109	9	0.85	32.08	1	2400	48.55	0.0265	7	-1	0	0	69488.28	0	0	2	0	0	1
2677	1143	5025	9	0.75	31.91	1	2400	57.66	0.0235	7	-1	0	0	63640.92	0	0	2	0	1	0
2678	1143	6607	9	0.78	32.05	1	2400	86.91	0.0243	7	-1	0	0	61240.11	0	0	2	0	0	0
2679	1144	5113	9	0.38	25.91	1	2400	16.34	0.0147	7	-1	0	0	63207.47	0	0	2	0	0	0
2680	1144	5114	9	0.32	25.95	1	2400	48.22	0.0123	7	-1	0	0	61884.66	0	0	2	0	0	0
2681	1145	5111	9	0.22	25.88	1	2400	254	0.0085	7	-1	0	0	58511.21	0	0	2	0	0	0
2682	1146	5018	9	0.44	25.88	1	2400	111.48	0.017	7	-1	0	0	50470.82	0	0	2	0	0	1
2683	1146	5138	9	0.2	26.09	1	2400	18.41	0.0077	7	-1	0	0	51880.22	0	0	2	0	0	1
2684	1147	4944	9	0.24	26.18	1	2400	89.56	0.0092	7	-1	0	0	47180.55	0	0	2	0	0	0
2685	1147	5018	9	0.41	25.89	1	2400	39.17	0.0158	7	-1	0	0	48623.57	0	0	2	0	0	1
2686	1148	5020	9	0.64	25.95	1	2400	36.14	0.0247	7	-1	0	0	54022.16	0	0	2	0	0	0
2687	1148	5022	9	0.29	25.97	1	2400	166.79	0.0112	7	-1	0	0	53236.83	0	0	2	0	0	0
2688	1149	5116	9	0.86	26.06	1	2400	29.75	0.033	7	-1	0	0	65839.44	0	0	2	0	0	0
2689	1149	6668	9	1.05	26.03	1	2400	3.21	0.0403	7	-1	0	0	69646.56	0	0	2	0	0	0
2690	1150	5075	9	1.77	31.99	1	2400	7.16	0.0553	7	-1	0	0	80477.58	0	0	2	1	0	0
2691	1150	5109	9	1.47	31.96	1	2400	66.77	0.046	7	-1	0	0	74099.98	0	0	2	0	0	0
2692	1151	6307	9	1.2	32	1	2400	3.85	0.0375	7	-1	0	0	95790.06	0	0	2	0	0	0
2693	1151	6669	9	1.05	31.98	1	2400	25.53	0.0328	7	-1	0	0	91175.32	0	0	2	0	1	0
2694	1152	5076	9	2.08	32	1	2400	118.55	0.065	7	-1	0	0	104188.78	0	0	2	1	0	1
2695	1152	5078	9	1.67	32.01	1	2400	37.19	0.0522	7	-1	0	0	111308.52	0	0	2	1	0	1
2696	1152	6306	9	1.83	32.01	1	2400	191.92	0.0572	7	-1	0	0	105216.2	0	0	2	0	0	1
2697	1153	5095	9	1.27	32.02	1	2400	75.49	0.0397	7	-1	0	0	96987.2	0	0	2	0	0	0
2698	1153	5105	9	2.07	32.01	1	2400	109.93	0.0647	7	-1	0	0	88594.52	0	0	2	1	0	0
2699	1154	5105	9	0.92	31.91	1	2400	27.94	0.0288	7	-1	0	0	80887.21	0	0	2	1	0	0
2700	1154	5106	9	0.86	32.05	1	2400	131.36	0.0268	7	-1	0	0	76654.18	0	0	2	0	0	0
2701	1155	6667	9	0.55	32.04	1	2400	23	0.0172	7	-1	0	0	75236.28	0	0	2	1	0	0
2702	1156	5099	9	0.81	31.97	1	2400	7.42	0.0253	7	-1	0	0	88024.56	0	0	2	1	0	1
2703	1156	5102	9	0.96	32	1	2400	34.48	0.03	7	-1	0	0	85192.14	0	0	2	0	0	0
2704	1157	5079	9	0.24	32	1	2400	4.27	0.0075	7	-1	0	0	124624.06	0	0	2	0	0	0
2705	1157	5081	9	0.2	31.58	1	2400	7.91	0.0063	7	-1	0	0	124503.28	0	0	2	0	0	0
2706	1158	5082	9	0.77	32.08	1	2400	54.59	0.024	7	-1	0	0	132580.92	0	0	2	0	0	0
2707	1158	5086	9	0.52	31.84	1	2400	193.78	0.0163	7	-1	0	0	132833.8	0	0	2	0	0	0
2708	1159	5088	9	0.77	32.08	1	2400	301	0.024	7	-1	0	0	124835.26	0	0	2	1	0	0
2709	1160	5088	9	1.56	31.95	1	2400	19.02	0.0488	7	-1	0	0	118831.4	0	0	2	1	0	0
2710	1160	5097	9	1.91	32.01	1	2400	111.32	0.0597	7	-1	0	0	112560.74	0	0	2	0	0	0
2711	1161	5097	9	1.05	31.98	1	2400	1.26	0.0328	7	-1	0	0	109763.32	0	0	2	0	0	1
2712	1161	6308	9	1.19	32.02	1	2400	33.61	0.0372	7	-1	0	0	112247.4	0	0	2	0	0	0
2713	1162	6308	9	0.68	31.88	1	2400	1	0.0213	7	-1	0	0	117088.14	0	0	2	0	0	0
2714	1163	5093	9	0.41	23.88	1	2400	342.2	0.0172	7	-1	0	0	124017.2	0	0	2	0	0	0
2715	1163	5094	9	0.56	24	1	2400	62.95	0.0233	7	-1	0	0	123317.52	0	0	2	0	0	1
2716	1164	5093	9	0.37	23.87	1	2400	209.92	0.0155	7	-1	0	0	126058.68	0	0	2	0	0	1
2717	1164	6678	9	0.39	23.88	1	2400	6.88	0.0163	7	-1	0	0	127048.06	0	0	2	0	0	1
2718	1165	5089	9	0.78	24	1	2400	155.24	0.0325	7	-1	0	0	121737.48	0	0	2	0	0	0
2719	1165	5094	9	0.37	23.87	1	2400	450.65	0.0155	7	-1	0	0	123642.94	0	0	2	0	0	0
2720	1166	6747	9	0.1	20	1	2400	396	0.005	1	-1	0	0	158653.84	0	0	2	0	0	0
2721	1167	6746	9	0.1	20	1	2400	70	0.005	7	-1	0	0	146679.98	0	0	2	1	0	0
2722	1168	6309	9	0.1	20	1	2400	1256	0.0051	7	-1	0	0	131209.56	0	0	2	0	0	0
2723	1169	1332	9	0.1	20	1	2400	149	0.005	7	-1	0	0	131958.48	0	0	2	0	0	0
2724	1170	1330	9	0.1	20	1	2400	556	0.005	3	-1	0	0	132695.2	0	0	2	0	0	0
2725	1171	5085	9	0.1	20	1	2400	50	0.005	3	-1	0	0	154124.38	0	0	2	0	0	0
2726	1172	5061	9	0.1	20	1	2400	619	0.005	3	-1	0	0	87586.28	0	0	2	0	1	0
2727	1173	6310	9	0.1	20	1	2400	2141	0.0055	6	-1	0	0	89087.44	0	0	2	0	1	0
2728	1174	6754	9	0.1	20	1	2400	289	0.005	6	-1	4	0	104734.44	0	0	2	0	1	0
2729	1175	6311	9	0.1	20	1	2400	92	0.005	6	-1	0	0	143275.31	0	0	2	1	0	0
2730	1176	6753	9	0.1	20	1	2400	63	0.005	2	-1	0	0	148710.34	0	0	2	0	0	0
2731	1177	6312	9	0.1	20	1	2400	14	0.005	2	-1	0	0	156358.7	0	0	2	0	0	0
2732	1178	6313	9	0.1	20	1	2400	17	0.005	2	-1	0	0	157407.42	0	0	2	0	0	0
2733	1179	6314	9	0.1	20	1	2400	391	0.005	4	-1	1	0	162501.48	0	0	2	0	0	0
2734	1180	3016	9	0.1	20	1	2400	7	0.005	4	-1	0	0	158126.28	0	0	2	1	1	0
2735	1181	3009	9	0.1	20	1	2400	115	0.005	4	-1	0	0	173417.36	0	0	2	0	0	0
2736	1182	6315	9	0.1	20	1	2400	11	0.005	1	-1	0	0	174153.98	0	0	2	0	0	0
2737	1183	6543	9	0.1	20	1	2400	950	0.005	4	-1	0	0	155907.8	0	0	2	0	0	0
2738	1184	6316	9	0.1	20	1	2400	43	0.005	4	-1	0	0	170868.45	0	0	2	0	0	0
2739	1185	6545	9	0.1	20	1	2400	72	0.005	4	-1	0	0	179498.91	0	0	2	0	0	0
2740	1186	6317	9	0.1	20	1	2400	357	0.005	4	-1	0	0	219817.77	0	0	2	0	0	0
2741	1187	6318	9	0.1	20	1	2400	34	0.005	4	-1	0	0	178791.81	0	0	2	0	0	0
2742	1188	4267	9	0.1	20	1	2400	30	0.005	4	-1	0	0	208245.81	0	0	2	0	0	0
2743	1189	4268	9	0.1	20	1	2400	133	0.005	4	-1	0	0	208382.56	0	0	2	0	0	0
2744	1190	4270	9	0.1	20	1	2400	116	0.005	4	-1	0	0	195763.12	0	0	2	0	0	0
2745	1191	6319	9	0.1	20	1	2400	9	0.005	4	-1	0	0	160839.84	0	0	2	1	0	0
2746	1192	6751	9	0.1	20	1	2400	417	0.005	4	-1	1	0	131298	0	0	2	0	0	0
2747	1193	6320	9	0.1	20	1	2400	6	0.005	4	-1	2	0	132292.42	0	0	2	0	0	0
2748	1194	6750	9	0.1	20	1	2400	408	0.005	4	-1	0	0	127251.6	0	0	2	0	1	0
2749	1195	6321	9	0.1	20	1	2400	88	0.005	4	-1	0	0	121079.84	0	0	2	0	1	0
2750	1196	6749	9	0.1	20	1	2400	1760	0.0052	4	-1	0	0	120888.34	0	0	2	0	0	0
2751	1197	6748	9	0.1	20	1	2400	786	0.005	4	-1	0	0	116272.66	0	0	2	0	0	0
2752	1198	6322	9	0.1	20	1	2400	901	0.005	4	-1	0	0	117612.38	0	0	2	0	0	0
2753	1199	6323	9	0.1	20	1	2400	18	0.005	4	-1	0	0	132276.8	0	0	2	0	0	0
2754	1200	5433	9	0.1	20	1	2400	36	0.005	4	-1	0	0	160398.94	0	0	2	0	0	0
2755	1201	1202	4	0.04	24	1	1350	117.83	0.0017	3	0	0	0	33300.34	0	0	2	0	0	0
2756	1201	1208	4	0.23	25.09	1	1200	11.26	0.0092	3	0	0	0	33357.29	0	0	2	0	0	0
2757	1202	1764	4	0.37	35.24	1	1200	1438.34	0.0138	3	0	23	0	33034.66	0	0	2	0	0	0
2758	1203	1661	2	0.49	49	4	9360	6746.45	0.0104	3	0	0	0	5904.72	1	0	0	0	0	0
2759	1204	1203	4	0.17	24.88	1	1950	695.78	0.0068	3	0	10	0	7024.62	1	0	2	0	0	0
2760	1205	1204	3	0.13	25.16	2	1250	470.69	0.0052	2	0	0	0	7613.01	1	0	2	0	0	0
2761	1205	1210	5	0.14	36.52	2	1800	701.75	0.0038	2	0	2	0	7593.59	1	0	2	0	0	0
2762	1205	1708	5	0.06	36	2	1800	653.62	0.0017	2	0	1	0	7990.93	1	0	2	0	0	0
2763	1206	1201	4	0.54	45	1	1350	129.09	0.012	2	0	0	0	33586.75	0	0	2	0	0	0
2764	1206	1748	5	0.12	40	2	2040	649.03	0.003	2	0	0	0	34212.48	0	0	0	0	0	0
2765	1206	1750	5	0.15	40.91	2	2040	3027.84	0.0063	2	0	0	0	33502.16	0	0	0	0	0	0
2766	1207	1466	0	0.29	54.38	1	4200	1988.47	0.0054	2	0	0	0	55260.65	0	0	2	0	0	0
2767	1208	1768	1	0.4	50	4	11700	2924.1	0.008	3	0	0	0	33922.44	0	0	0	0	0	0
2768	1209	1210	4	0.27	35.22	1	1250	2570.55	0.0282	3	0	0	0	7025.87	1	0	2	0	0	0
2769	1209	1709	4	0.4	34.78	1	1250	535.97	0.0116	3	0	2	0	7405.62	1	0	0	0	0	0
2770	1209	1711	2	0.8	48.98	3	7020	2034.66	0.0164	3	0	0	0	5991.67	1	0	0	0	0	1
2771	1210	1205	5	0.14	36.52	2	1800	680.24	0.0038	3	0	1	0	7593.59	1	0	2	0	0	0
2772	1210	2911	5	0.08	36.92	2	1800	2623.02	0.0036	3	0	5	0	7159.54	1	0	0	0	0	0
2773	1211	3014	5	0.24	49.66	2	2400	373.27	0.0048	3	0	2	0	128547.26	0	0	2	0	0	0
2774	1211	3018	5	0.84	49.9	2	2400	183.3	0.0168	3	0	0	0	131313.56	0	0	0	0	0	0
2775	1212	1211	4	0.13	25.16	1	1500	34.24	0.0052	3	0	1	0	128864.14	0	0	2	0	0	0
2776	1212	2687	4	0.15	25	1	1500	24.34	0.006	3	0	1	0	128202.34	0	0	2	0	0	0
2777	1212	3015	6	0.68	48	1	900	176.64	0.0142	3	0	0	0	130246.84	0	0	2	0	0	0
2778	1213	1214	6	0.15	40.91	1	850	186.44	0.0037	3	0	22	0	111323.2	0	0	0	0	0	0
2779	1213	3065	6	0.24	41.14	1	850	273.04	0.0058	3	0	3	0	111203.32	0	0	2	0	0	1
2780	1213	3066	6	0.49	40.83	1	850	325.8	0.012	3	0	9	0	110108.08	0	0	2	0	0	0
2781	1213	5774	6	0.87	41.1	1	850	313.61	0.0212	3	0	6	0	108641.4	0	0	0	1	0	0
2782	1214	1213	6	0.15	40.91	1	850	324.6	0.0037	3	0	9	0	111323.2	0	0	0	0	0	0
2783	1214	5776	6	0.24	41.14	1	850	157.2	0.0058	3	0	0	0	112326.86	0	0	0	0	0	0
2784	1214	5777	6	0.98	41.12	1	850	43.31	0.0238	3	0	0	0	111548.12	0	0	2	0	0	1
2785	1215	1216	2	1.01	60	3	6300	4089.75	0.0173	3	0	5	0	62301.06	0	0	0	0	0	0
2786	1215	3187	6	0.13	41.05	2	1700	348.44	0.0032	3	0	8	0	64775.99	0	0	1	0	0	0
2787	1215	3191	6	0.4	40.68	2	1700	298.08	0.0098	3	0	5	0	64090.7	0	0	0	0	0	0
2788	1215	7202	2	0.21	60	3	6300	795.47	0.0035	3	0	0	0	65001.77	0	0	0	0	0	0
2789	1216	1215	2	1.01	60	3	6300	813.04	0.0168	3	0	1	0	62301.06	0	0	0	0	0	0
2790	1216	1217	2	0.75	60	3	6300	3260.75	0.0126	3	0	3	0	58431.18	0	0	0	0	0	0
2791	1216	3190	6	0.12	40	2	1700	2310.85	0.0045	3	0	23	0	60190.33	0	0	1	0	0	0
2792	1216	3192	6	0.57	41.2	2	1700	273.47	0.0138	3	0	1	0	59247.75	0	0	1	0	0	1
2793	1217	1216	2	0.75	60	3	6300	1041.5	0.0125	3	0	8	0	58431.18	0	0	0	0	0	0
2794	1217	1218	5	0.83	46.98	2	2280	246.67	0.0177	3	0	0	0	58916.73	0	0	2	0	0	0
2795	1217	2692	2	0.35	60	3	6300	5913.23	0.0065	3	0	1	0	56361.65	0	0	0	1	1	0
2796	1217	3243	5	0.69	47.05	2	2280	592.22	0.0147	3	0	2	0	55248.98	0	0	2	0	0	0
2797	1218	1217	5	0.83	46.98	2	2280	2441.13	0.0211	7	0	1	0	58916.73	0	0	2	0	0	0
2798	1218	3189	5	0.53	46.76	2	2280	391.24	0.0113	7	0	8	0	62373.7	0	0	2	0	0	0
2799	1218	3190	6	0.25	40.54	2	1700	259.86	0.0062	7	0	1	0	60665.05	0	0	1	0	0	0
2800	1219	1220	5	0.93	41.03	2	2040	191.91	0.0227	7	0	2	0	26924.22	1	0	0	0	0	0
2801	1219	5857	6	0.62	37.96	1	750	132.49	0.0163	7	0	1	0	26861.65	1	0	1	0	1	0
2802	1219	5860	6	0.49	38.18	1	750	64.33	0.0128	7	0	1	0	24319.12	1	0	1	0	0	1
2803	1219	7222	5	0.25	40.54	2	2040	254.32	0.0062	7	0	3	0	25108.43	1	0	0	0	0	0
2804	1220	1219	5	0.93	41.03	2	2040	234.68	0.0227	7	0	2	0	26924.22	1	0	0	0	0	0
2805	1220	1397	5	0.28	40.98	2	2040	369.55	0.0068	7	0	5	0	28754.57	0	0	0	1	1	0
2806	1220	3289	6	0.28	38.18	1	750	523.42	0.0076	7	0	1	0	28975.92	0	0	0	0	0	0
2807	1221	1222	5	0.93	41.03	2	2040	346.85	0.0227	7	0	3	0	22537.25	1	0	2	1	0	0
2808	1221	3306	6	0.28	38.18	1	750	127.81	0.0073	7	0	0	0	21493.39	1	0	1	0	0	0
