9
1169	1517	1500	1500	1500	0	0	0	0	0	3507	4022	3860	3710	3560	2.93	2.93	2.93	2.93	2.93	2416	2582	2457	2393	2271	19104.27	19104.27	19104.27	19104.27	19104.27	1	1	1	1	1	3	670	800	800	800	373	458	500	500	500
901	928	1160	1160	1160	0	0	0	0	0	2362	2260	3020	2900	2780	3.21	3.21	3.21	3.21	3.21	1321	1528	1911	1858	1758	18509.48	18509.48	18509.48	18509.48	18509.48	1	1	1	1	1	40	52	100	100	100	296	657	800	800	800
11	64	60	60	60	0	0	0	0	0	27	133	130	120	120	0.46	0.46	0.46	0.46	0.46	23	101	96	91	87	18107.26	18107.26	18107.26	18107.26	18107.26	1	1	1	1	1	200	0	0	0	0	1900	737	800	800	800
355	358	360	360	360	0	0	0	0	0	1049	994	950	910	880	1.89	1.89	1.89	1.89	1.89	740	641	625	607	585	16405.44	16405.44	16405.44	16405.44	16405.44	1	1	1	1	1	0	69	75	75	75	247	72	75	75	75
88	590	600	0	0	0	0	0	0	0	253	1257	1260	0	0	2.03	2.03	2.03	2.03	2.03	214	939	932	0	0	16806.96	16806.96	16806.96	16806.96	16806.96	1	1	1	1	1	200	486	500	600	600	2867	4343	4500	5300	6200
2918	3439	3440	3440	3440	0	0	0	0	0	9007	9790	9400	9020	8660	2.99	2.99	2.99	2.99	2.99	6005	6593	6447	6299	6078	22955.91	22955.91	22955.91	22955.91	22955.91	1	1	1	1	1	173	164	200	200	200	650	876	1000	1000	1000
275	409	700	1260	1260	0	0	0	0	0	749	973	1660	1600	1530	2.05	2.05	2.05	2.05	2.05	603	889	1515	2219	2198	24877.01	24877.01	24877.01	24877.01	24877.01	1	1	1	1	1	0	0	0	0	0	228	108	110	110	110
1048	1218	1475	1490	1496	0	0	0	0	0	3586	3651	3983	3725	3740	2.16	2.16	2.16	2.16	2.16	2555	2502	2898	2828	2777	24876.19	24876.19	24876.19	24876.19	24876.19	1	1	1	1	1	259	56	60	61	63	123	410	492	533	571
618	1130	1960	3610	4800	0	0	0	0	0	2103	3577	5684	9747	12960	1.7	1.7	1.7	1.7	1.7	1484	2601	4343	7702	10144	25432.06	25432.06	25432.06	25432.06	25432.06	1	1	1	1	1	97	468	500	510	529	93	207	300	352	391
104	125	1125	2900	3600	0	0	0	0	0	331	391	3150	7540	9360	0.71	0.71	0.71	0.71	0.71	235	269	2305	5664	6810	24763.41	24763.41	24763.41	24763.41	24763.41	1	1	1	1	1	0	15	15	15	16	84	2	5	7	7
112	282	3546	4100	4100	0	0	0	0	0	371	935	10283	11070	11070	0.9	0.9	0.9	0.9	0.9	254	677	8029	9035	9035	23401.91	23401.91	23401.91	23401.91	23401.91	1	1	1	1	1	0	0	0	0	0	136	204	242	261	279
322	998	2850	2900	2900	0	0	0	0	0	1048	2853	7125	6670	6614	1.72	1.72	1.72	1.72	1.72	727	2082	5517	5393	5272	22554.2	22554.2	22554.2	22554.2	22554.2	1	1	1	1	1	253	198	211	215	223	400	639	779	852	916
1289	1681	2300	2320	2320	0	0	0	0	0	4224	4678	5750	5336	5104	2.97	2.97	2.97	2.97	2.97	2807	3176	4100	3964	3810	23277.9	23277.9	23277.9	23277.9	23277.9	1	1	1	1	1	87	27	29	30	31	186	486	578	624	667
1548	1780	1950	2100	2100	0	0	0	0	0	4741	5051	4875	4830	4620	2.91	2.91	2.91	2.91	2.91	3332	3263	3371	3467	3324	21670.93	21670.93	21670.93	21670.93	21670.93	1	1	1	1	1	61	68	73	75	77	149	275	333	363	390
2026	2369	2630	2650	2650	0	0	0	0	0	5947	6376	6312	5830	5565	3.39	3.39	3.39	3.39	3.39	4151	4270	4464	4300	4121	19862.69	19862.69	19862.69	19862.69	19862.69	1	1	1	1	1	220	383	410	415	434	358	993	1219	1341	1440
1839	1906	1970	1970	1970	0	0	0	0	0	5076	4752	4334	3940	3940	4.4	4.4	4.4	4.4	4.4	3325	3172	3062	2908	2835	18229.75	18229.75	18229.75	18229.75	18229.75	1	1	1	1	1	0	345	369	375	390	554	405	519	582	631
48	52	52	52	52	0	0	0	0	0	140	143	130	120	114	1.75	1.75	1.75	1.75	1.75	95	114	110	106	104	18900.73	18900.73	18900.73	18900.73	18900.73	1	1	1	1	1	171	327	349	359	369	2167	3474	4152	4491	4807
0	10	400	485	485	0	0	0	0	0	0	30	1200	1358	1310	0	0	0	0	0	0	23	928	1099	1086	20811.52	20811.52	20811.52	20811.52	20811.52	1	1	1	1	1	0	89	95	98	101	129	792	948	1027	1100
125	566	620	680	680	0	0	0	0	0	359	1726	1736	1768	1700	0.81	0.81	0.81	0.81	0.81	244	1263	1341	1429	1408	18307.76	18307.76	18307.76	18307.76	18307.76	1	1	1	1	1	0	8	9	10	10	239	407	483	520	556
