7
15.00	60781.83	46.00	0.53	298.00	35009.85	2
1334.00	65435.46	3448.00	4.17	3839.00	32502.47	2
1218.00	67423.10	3207.00	3.40	3216.00	31508.89	2
467.00	55156.37	1579.00	2.21	300.00	33420.67	2
683.00	50053.25	1711.00	5.10	1192.00	32500.58	2
292.00	49188.73	749.00	3.20	380.00	34634.16	2
58.00	48560.60	165.00	0.90	62.00	35125.50	2
262.00	65408.03	744.00	1.61	511.00	37511.93	2
281.00	64592.61	850.00	0.54	761.00	49450.72	3
447.00	62492.31	1405.00	0.55	1060.00	40758.37	3
460.00	61139.72	1480.00	0.61	1086.00	39692.13	3
269.00	64595.10	742.00	0.44	530.00	48495.50	3
501.00	57074.02	1523.00	0.85	943.00	43495.52	3
175.00	57091.47	581.00	0.63	430.00	40660.73	3
239.00	57092.63	805.00	0.49	576.00	44178.36	3
546.00	71525.59	1926.00	0.65	1541.00	39029.35	3
139.00	63391.73	490.00	0.43	404.00	37241.96	3
234.00	71663.76	796.00	0.58	443.00	34576.93	3
511.00	64455.44	1711.00	0.76	1145.00	31695.89	3
118.00	61262.14	359.00	0.68	88.00	33281.16	3
308.00	64406.17	981.00	1.02	659.00	28624.96	3
1358.00	54068.68	3529.00	3.26	3567.00	34326.39	3
129.00	66003.94	421.00	1.01	226.00	33523.08	3
577.00	66913.05	1990.00	2.27	1706.00	30445.08	3
752.00	64736.00	2399.00	2.67	2092.00	27840.33	3
1744.00	65379.81	6022.00	2.53	4047.00	27326.36	3
708.00	79301.92	2247.00	2.16	3818.00	28483.03	3
83.00	59217.94	290.00	0.86	179.00	31792.94	3
1067.00	49314.07	2787.00	3.47	1784.00	34137.08	3
46.00	49211.09	144.00	1.32	211.00	35700.84	3
519.00	85547.07	1760.00	1.78	1525.00	35938.38	3
87.00	85907.00	264.00	0.80	131.00	35937.77	3
357.00	84362.93	1131.00	1.27	566.00	33305.72	3
798.00	81203.01	2612.00	1.68	1461.00	31355.63	3
515.00	87865.32	1410.00	1.62	1034.00	31439.94	3
128.00	87395.99	419.00	1.64	306.00	30028.10	3
1047.00	84317.11	3369.00	2.07	3835.00	29413.85	3
1171.00	87589.21	3893.00	2.27	1471.00	27671.94	3
892.00	54106.23	2157.00	4.44	4602.00	28529.29	3
1154.00	60893.83	3257.00	1.98	1680.00	28085.42	3
2.00	60887.00	2.00	0.00	2.00	26635.84	3
2104.00	66615.04	6274.00	2.74	2220.00	25046.40	3
922.00	52525.27	2766.00	2.87	4060.00	24784.88	3
2.00	53922.62	2.00	0.00	0.00	25827.76	3
574.00	54017.03	1108.00	15.11	1103.00	26561.58	3
43.00	54038.91	136.00	1.12	337.00	27391.90	3
792.00	59841.93	1898.00	6.52	2930.00	26674.07	3
1260.00	56571.01	3327.00	3.28	5964.00	25459.96	3
35.00	42264.87	306.00	2.23	330.00	25615.43	3
301.00	42106.21	630.00	17.27	574.00	25897.86	3
1290.00	42365.07	2905.00	4.18	3038.00	24325.15	3
2604.00	60448.60	7234.00	2.96	2657.00	23817.45	3
1616.00	68812.66	4522.00	3.07	1764.00	21593.61	3
1307.00	47241.36	2759.00	7.28	1318.00	22534.10	3
738.00	51845.55	1880.00	4.35	1521.00	23587.95	3
263.00	52078.06	647.00	4.18	557.00	23482.95	3
0.00	51339.88	0.00	0.00	0.00	21967.91	3
0.00	55276.07	0.00	0.00	0.00	20944.45	3
221.00	55229.80	411.00	12.28	653.00	21531.73	3
543.00	55403.81	1418.00	3.02	1724.00	19648.11	3
1293.00	54997.59	3756.00	3.13	2902.00	19222.42	3
272.00	58558.13	909.00	2.05	1497.00	25387.72	3
1587.00	69221.34	4695.00	3.40	4527.00	23511.43	3
501.00	80193.18	1568.00	2.85	1555.00	24226.25	3
1807.00	62215.98	5712.00	3.05	3881.00	26628.56	3
1653.00	62363.62	5085.00	2.82	3297.00	25094.40	3
653.00	87013.41	2132.00	1.88	1945.00	23733.16	3
1005.00	89184.70	3073.00	2.17	1956.00	22627.72	3
968.00	46725.95	2288.00	5.14	1697.00	21531.89	3
105.00	90957.53	350.00	2.26	428.00	21030.36	3
1145.00	81303.49	3998.00	2.10	3678.00	22690.09	3
1449.00	84177.74	4788.00	1.94	3970.00	21154.57	3
494.00	70738.93	1575.00	2.66	2657.00	24628.90	3
1615.00	77275.56	5141.00	2.01	2671.00	21297.48	3
544.00	72312.48	1530.00	1.61	685.00	20915.24	3
23.00	81157.54	81.00	3.30	0.00	24046.36	3
43.00	81380.78	130.00	0.70	69.00	21079.79	3
22.00	81373.20	52.00	0.72	16.00	22021.02	3
104.00	77346.02	299.00	0.75	186.00	25230.67	3
135.00	63001.41	421.00	0.54	324.00	24843.44	3
106.00	65500.59	384.00	0.70	212.00	27325.90	3
2864.00	65874.56	8511.00	3.32	4635.00	30171.15	3
1355.00	47697.58	3733.00	3.68	1730.00	28326.68	3
465.00	45555.40	1072.00	3.26	1005.00	31033.04	3
717.00	45692.41	2124.00	3.19	2488.00	32145.69	3
702.00	71549.01	1929.00	3.56	2097.00	19479.47	3
152.00	78636.99	473.00	2.17	270.00	19764.18	3
1314.00	80751.63	4026.00	2.35	2655.00	19332.44	3
2278.00	87275.29	7233.00	1.79	7941.00	17367.99	3
1079.00	93067.39	3099.00	2.21	4326.00	14867.75	3
512.00	96078.18	1558.00	2.25	1002.00	15404.88	3
92.00	96687.18	278.00	1.20	1189.00	15765.97	3
1323.00	61435.85	3226.00	3.38	2370.00	17640.19	3
1188.00	60749.55	3615.00	3.57	2376.00	18447.58	3
2725.00	50529.06	6715.00	4.93	5326.00	16751.86	3
109.00	47852.97	212.00	6.50	215.00	15618.72	3
1254.00	74689.29	3401.00	2.06	2327.00	15124.03	3
990.00	53541.87	2367.00	4.52	1983.00	13904.69	3
1256.00	68891.21	3230.00	3.67	3309.00	13360.31	3
129.00	68506.46	423.00	1.43	705.00	12074.19	3
19.00	68087.51	61.00	1.05	0.00	10955.00	3
8.00	68229.00	29.00	0.64	2.00	11884.35	3
5.00	66624.11	10.00	0.93	348.00	12404.89	3
658.00	51405.60	1304.00	4.23	697.00	12437.88	3
1243.00	47897.43	3083.00	3.75	1911.00	13130.64	3
10.00	47792.73	30.00	2.73	2.00	12920.50	3
150.00	51169.73	436.00	1.34	394.00	11652.15	3
80.00	51381.10	236.00	1.04	83.00	10928.16	3
123.00	66902.94	360.00	2.27	103.00	10801.74	3
19.00	68316.01	44.00	1.48	11.00	9946.38	3
9.00	68199.47	31.00	0.49	5.00	9994.51	3
138.00	47488.77	413.00	0.70	326.00	7970.04	3
623.00	51357.38	1395.00	7.23	1056.00	7407.85	3
134.00	61571.60	411.00	2.39	176.00	8046.39	3
71.00	61666.75	147.00	2.20	133.00	8953.67	3
822.00	51184.97	1766.00	11.67	3287.00	8398.09	3
49.00	47482.56	134.00	0.68	111.00	9768.44	3
307.00	53161.39	1132.00	0.83	440.00	9820.35	3
240.00	61610.59	727.00	1.74	909.00	10359.28	3
627.00	47867.33	1644.00	4.54	1330.00	10857.46	3
410.00	47846.78	1334.00	2.51	641.00	11390.54	3
289.00	49541.22	725.00	2.96	576.00	12094.77	3
331.00	70946.03	970.00	1.08	983.00	15454.82	3
1741.00	50573.01	5331.00	3.52	3352.00	12580.88	3
416.00	75284.28	1352.00	1.82	1828.00	12052.78	3
409.00	69000.23	1412.00	2.11	1566.00	14113.78	3
71.00	75326.82	200.00	3.13	720.00	13198.77	3
255.00	56032.61	842.00	1.76	338.00	11864.78	3
24.00	47479.93	65.00	0.51	85.00	11318.76	3
465.00	81174.43	1193.00	2.38	1280.00	13363.05	3
162.00	81336.51	518.00	0.76	521.00	14433.35	3
187.00	81432.98	640.00	0.66	916.00	16978.52	3
139.00	81168.18	439.00	0.56	453.00	16933.56	3
31.00	71000.73	100.00	2.01	25.00	18216.08	3
1421.00	47140.47	3798.00	4.83	2352.00	10058.49	3
58.00	46626.50	99.00	5.66	97.00	9951.54	3
0.00	37550.73	0.00	0.00	0.00	8170.48	3
1547.00	41796.08	3692.00	6.67	2344.00	8380.57	3
1110.00	45389.19	2952.00	4.46	1802.00	7641.53	3
2646.00	45995.76	6639.00	4.18	4593.00	6560.71	3
3.00	46925.00	5.00	0.00	0.00	5089.74	3
1112.00	50021.30	2960.00	4.00	2017.00	5065.63	3
1011.00	46965.70	2534.00	4.75	1564.00	3714.40	3
704.00	32163.21	1705.00	4.37	1047.00	4559.75	3
1383.00	32512.11	2858.00	7.97	1873.00	6073.96	3
978.00	47274.45	2258.00	3.07	1601.00	5946.05	3
2695.00	48579.50	5867.00	4.91	4273.00	4331.21	3
1687.00	46183.43	4078.00	4.75	2448.00	3080.71	3
1125.00	82349.51	2821.00	2.30	2219.00	7144.49	3
2.00	82834.45	3.00	0.94	0.00	4049.34	3
212.00	82689.29	656.00	1.05	499.00	6111.13	3
317.00	82608.00	983.00	1.76	748.00	6331.42	3
535.00	74448.77	1724.00	1.84	2195.00	8091.11	3
151.00	71427.67	494.00	1.23	372.00	8429.80	3
394.00	71620.26	872.00	3.25	665.00	8751.34	3
15.00	71417.94	29.00	0.63	14.00	9818.83	3
0.00	71313.69	0.00	0.00	0.00	10505.77	3
917.00	82704.46	2519.00	1.59	1784.00	4502.76	3
0.00	316.33	0.00	0.00	0.00	9846.60	4
0.00	674.61	0.00	0.00	0.00	11170.31	4
0.00	0.58	0.00	0.00	0.00	12562.76	4
415.00	6865.14	1092.00	4.74	0.00	11665.85	4
132.00	21352.06	808.00	5.74	147.00	9017.71	4
0.00	1162.30	76.00	0.00	0.00	9653.84	4
154.00	41554.83	416.00	4.26	202.00	10183.67	4
3093.00	45043.24	7086.00	6.07	4183.00	9236.54	4
2115.00	47441.74	4670.00	6.39	3268.00	8740.95	4
1285.00	50626.77	3098.00	5.53	1977.00	8549.51	4
2488.00	58584.77	6052.00	4.56	3743.00	9175.23	4
1823.00	70340.02	4404.00	5.34	2973.00	8022.24	4
870.00	57496.24	2241.00	5.85	1303.00	7228.94	4
1059.00	61183.45	2591.00	5.59	1617.00	7254.98	4
1443.00	63101.83	3711.00	5.01	2272.00	7530.87	4
1033.00	87460.15	2836.00	4.83	1773.00	7619.83	4
1448.00	66545.34	3199.00	7.03	1951.00	8733.12	4
1155.00	47901.02	2742.00	10.53	1406.00	9731.23	4
3011.00	72397.55	7197.00	4.72	4858.00	9224.32	4
1526.00	66722.39	3492.00	5.13	2415.00	9785.69	4
930.00	64613.65	2072.00	5.17	1376.00	9221.87	4
1218.00	62281.32	2698.00	6.47	1930.00	8216.73	4
857.00	81403.15	2020.00	5.54	1401.00	8558.96	4
1223.00	74695.02	2837.00	6.05	1922.00	7781.70	4
2463.00	60624.21	5216.00	6.01	3599.00	6859.26	4
1251.00	61405.24	1874.00	19.79	1703.00	5941.98	4
1268.00	56839.74	2495.00	10.68	1987.00	5048.75	4
2667.00	39472.86	4661.00	16.13	3166.00	4509.75	4
2430.00	56438.18	5118.00	9.59	3706.00	6123.16	4
2641.00	48848.14	5966.00	8.92	3639.00	5373.67	4
2870.00	28422.18	6110.00	15.25	3151.00	4204.08	4
1453.00	32040.73	4670.00	7.26	2000.00	4089.99	4
1930.00	37523.22	5640.00	7.05	2727.00	5280.03	4
1261.00	54850.51	3047.00	7.06	1826.00	6462.74	4
943.00	48409.90	2474.00	5.91	1366.00	6381.58	4
1049.00	47984.37	2442.00	6.12	1490.00	6476.12	4
2797.00	43541.72	6505.00	7.32	4024.00	5393.48	4
2036.00	29527.65	4736.00	11.09	2578.00	4236.41	4
1209.00	34513.71	2809.00	7.32	1714.00	4681.36	4
976.00	36607.57	2475.00	6.44	1355.00	5404.02	4
1935.00	48112.17	4475.00	6.31	2874.00	6588.89	4
935.00	50010.30	2168.00	5.50	1246.00	7413.28	4
403.00	43063.77	954.00	6.16	614.00	6366.56	4
1496.00	45376.06	3158.00	6.74	2069.00	7939.71	4
1768.00	43456.07	4211.00	6.19	2225.00	7101.86	4
1669.00	59658.88	3912.00	5.83	2365.00	6524.92	4
3009.00	36205.03	6867.00	7.60	3804.00	5571.23	4
1656.00	40810.31	3689.00	36.42	2180.00	5016.38	4
409.00	44889.39	1119.00	6.50	700.00	4773.77	4
1040.00	44782.22	2542.00	6.12	1419.00	4662.34	4
76.00	47452.58	171.00	9.38	144.00	4363.76	4
25.00	30344.13	458.00	4.48	27.00	3269.93	4
50.00	25087.22	1115.00	48.74	47.00	2683.93	4
554.00	25010.69	3547.00	18.42	1206.00	3394.37	4
599.00	18952.18	985.00	52.64	470.00	2050.81	4
179.00	17019.01	1228.00	5.91	238.00	2877.81	4
298.00	14702.72	1294.00	9.13	386.00	2649.33	4
1845.00	31582.41	3363.00	18.48	2099.00	4030.09	4
1480.00	32252.94	2903.00	14.24	1616.00	3349.84	4
1700.00	14681.50	2863.00	55.72	1282.00	1991.26	4
2613.00	21358.01	7041.00	11.39	2767.00	2547.56	4
672.00	26938.60	2117.00	9.71	460.00	3688.81	4
698.00	26466.43	2068.00	8.53	908.00	3329.18	4
1318.00	19226.14	3131.00	13.23	1273.00	2248.85	4
3676.00	26145.96	6410.00	30.55	3015.00	2246.49	4
1242.00	22739.91	2890.00	15.58	1187.00	3232.96	4
2474.00	28001.33	5140.00	20.08	2724.00	3305.73	4
3356.00	28503.67	5934.00	20.21	2226.00	2549.31	4
3513.00	32194.90	5933.00	23.20	3265.00	3407.80	4
3964.00	48728.13	7177.00	11.98	4688.00	3178.50	4
1351.00	81154.51	3056.00	6.25	1918.00	4125.40	4
821.00	77528.29	1978.00	4.13	1254.00	4661.24	4
866.00	59772.19	2140.00	5.02	1553.00	3795.95	4
779.00	42813.27	1878.00	6.70	1313.00	2454.28	4
43.00	46571.49	70.00	3.58	284.00	2116.02	4
851.00	20019.32	2986.00	9.09	754.00	2227.12	4
1600.00	19893.99	5047.00	8.82	1525.00	2413.12	4
1410.00	36746.84	4333.00	5.10	2242.00	3695.51	4
815.00	32914.67	2250.00	5.64	1240.00	4394.56	4
934.00	25760.56	2916.00	5.79	1592.00	3137.92	4
798.00	24381.18	1812.00	7.48	1033.00	2313.09	4
12.00	22452.24	23.00	0.00	7.00	1173.58	4
2.00	23952.10	142.00	0.00	6.00	1049.15	4
214.00	54761.15	330.00	111.00	292.00	1026.98	4
74.00	55103.13	122.00	1000.00	58.00	483.56	4
986.00	35754.00	1259.00	115.66	740.00	411.96	4
303.00	36039.16	320.00	82.22	112.00	339.74	4
0.00	22390.28	0.00	0.00	0.00	1183.62	4
31.00	24034.29	36.00	0.00	93.00	1219.82	4
187.00	31805.39	207.00	30.36	295.00	1431.46	4
1444.00	31341.08	2004.00	62.33	1102.00	1545.35	4
1735.00	27035.60	2381.00	57.86	1400.00	1982.71	4
1521.00	30734.68	1990.00	71.87	1699.00	1415.41	4
84.00	38116.60	285.00	7400.00	0.00	876.67	4
201.00	38100.09	438.00	0.00	27.00	804.00	4
241.00	38115.03	489.00	83.75	13.00	820.05	4
4.00	32293.04	4.00	0.00	0.00	1360.95	4
951.00	18566.86	1868.00	32.51	627.00	1485.02	4
727.00	26750.12	1594.00	3600.00	690.00	1028.59	4
73.00	26444.45	193.00	0.00	0.00	788.44	4
0.00	35760.50	0.00	0.00	0.00	380.40	4
269.00	35754.00	399.00	110.58	125.00	140.41	4
9.00	39703.09	423.00	0.00	0.00	702.06	4
1029.00	17981.27	2167.00	24.41	657.00	1592.34	4
20.00	39425.50	36.00	25.64	4.00	1377.96	4
2.00	42835.20	15.00	0.00	330.00	1187.18	4
227.00	24621.20	452.00	17.00	266.00	1415.87	4
2536.00	25371.55	4724.00	21.02	2151.00	2039.75	4
1300.00	19487.16	3558.00	15.37	1286.00	2553.09	4
0.00	34324.72	0.00	0.00	0.00	4175.71	4
46.00	33853.00	118.00	66.57	67.00	4649.99	4
1530.00	33853.03	3809.00	8.13	1914.00	3519.95	4
693.00	33852.08	1711.00	7.66	958.00	3492.30	4
0.00	33853.00	28.00	0.00	0.00	4447.68	4
0.00	33891.60	0.00	0.00	0.00	4783.37	4
0.00	33857.94	0.00	0.00	0.00	3541.96	4
497.00	33324.32	1287.00	8.31	621.00	2509.82	4
1597.00	34340.71	3040.00	11.03	1736.00	1903.12	4
60.00	44224.32	121.00	0.00	134.00	867.75	4
710.00	39270.16	1360.00	10.60	390.00	1255.65	4
174.00	33125.00	492.00	6.78	479.00	1765.77	4
3.00	17782.66	8.00	0.00	0.00	1794.29	4
559.00	31415.18	1442.00	7.53	900.00	4682.36	4
2241.00	44764.83	5425.00	5.95	3282.00	5796.95	4
276.00	40170.57	696.00	5.30	422.00	5827.48	4
1652.00	38864.86	4057.00	6.34	2412.00	4944.92	4
1892.00	31165.10	5540.00	6.67	2349.00	3860.60	4
2373.00	23492.68	6746.00	8.68	2344.00	3238.26	4
1651.00	35278.93	4356.00	6.66	2045.00	4388.89	4
816.00	39959.81	2051.00	6.80	1177.00	5410.61	4
590.00	31798.61	1299.00	6.14	762.00	4811.55	4
237.00	32027.50	580.00	5.39	408.00	5496.64	4
24.00	18973.45	41.00	0.00	5.00	2925.92	4
1301.00	34607.83	2671.00	7.77	1444.00	2789.80	4
2602.00	32221.29	6002.00	8.90	3442.00	2995.56	4
1058.00	38844.09	2500.00	5.63	1610.00	4959.54	4
4821.00	45465.06	11374.00	5.38	6189.00	5463.73	4
2913.00	38388.53	6084.00	8.49	3193.00	3787.57	4
643.00	43969.79	1178.00	6.65	1002.00	5169.46	4
915.00	54865.55	2364.00	3.07	1419.00	6336.34	4
854.00	55633.70	2183.00	3.22	1343.00	6834.28	4
0.00	41685.95	0.00	0.00	0.00	5883.90	4
0.00	37143.84	0.00	0.00	0.00	4863.47	4
1153.00	39119.42	3000.00	4.71	1364.00	7839.96	4
2123.00	35778.57	4742.00	5.92	2933.00	6744.29	4
1795.00	36595.62	4449.00	5.09	1766.00	7097.84	4
628.00	54988.54	1610.00	4.11	889.00	10346.97	4
1780.00	50169.52	4399.00	4.00	2840.00	11477.46	4
1954.00	40291.67	4640.00	5.41	2236.00	12644.74	4
552.00	40877.60	1428.00	3.86	785.00	12718.66	4
1003.00	49739.82	2528.00	3.99	1504.00	11504.10	4
427.00	48213.21	1013.00	3.55	548.00	10410.28	4
601.00	36099.47	1119.00	6.85	717.00	10467.97	4
607.00	49647.30	1537.00	3.85	413.00	11579.97	4
901.00	45643.08	1848.00	6.15	1167.00	12757.84	4
697.00	49830.35	1752.00	3.79	863.00	12568.00	4
825.00	40684.53	1388.00	9.39	1129.00	10995.56	4
796.00	51836.44	1801.00	4.94	1113.00	10733.09	4
941.00	53987.86	2434.00	3.43	1424.00	11775.28	4
812.00	36660.88	1590.00	9.50	1095.00	13008.21	4
579.00	43667.10	1488.00	3.44	742.00	12695.77	4
694.00	55817.61	1631.00	5.02	1005.00	11732.33	4
507.00	51809.34	1068.00	5.22	683.00	10978.95	4
832.00	37183.72	1344.00	13.03	985.00	13486.86	4
266.00	40907.70	545.00	3.32	665.00	14587.25	4
1.00	40738.45	3.00	0.00	0.00	14013.71	4
781.00	41363.36	1553.00	7.61	788.00	14320.57	4
855.00	45824.87	2372.00	4.37	1510.00	14026.72	4
