7
408	43063.77	1035	6.199	624	6847.65267	4
1524	45376.06	3048	7.084	2169	8695.69633	4
1793	43456.07	3967	6.149	2393	8117.029214	4
1673	59658.88	3610	5.766	2576	7844.881622	4
3037	36205.03	6759	7.092	3925	6349.833525	4
1676	40810.31	3604	37.342	2301	5632.637533	4
438	44889.39	1064	7.32	696	5292.70638	4
1043	44782.22	2386	6.986	1495	5273.783673	4
153	47452.58	798	11.029	287	4595.653726	4
52	30344.13	277	9.205	75	3925.631693	4
68	25087.22	690	16.671	95	3805.789838	4
812	25010.69	5230	19.338	1082	3986.628336	4
547	18952.18	881	48.433	467	2332.22852	4
177	17019.01	1291	12.391	197	7465.63996	4
301	14702.72	1503	15.309	281	2849.744871	4
1814	31582.41	3552	22.543	1934	4563.922602	4
1523	32252.94	2884	16.137	1537	3769.771422	4
1824	14681.50	3889	73.059	1100	2273.5749	4
2581	21358.01	8294	12.253	2587	3406.45519	4
611	26938.60	2332	8.55	795	4256.298766	4
606	26466.43	2170	8.581	767	4180.132177	4
1374	19226.14	4009	19.697	1199	2780.062855	4
4004	26145.96	7230	36.626	2762	2448.377116	4
1161	22739.91	3000	16.999	1189	3728.985635	4
2542	28001.33	6339	19.245	2413	3585.997071	4
3108	28503.67	5626	22.133	2304	3045.03234	4
3560	32194.90	5912	21.934	3138	3941.25972	4
3870	48728.13	6666	11.373	4733	3770.261585	4
1558	81154.51	2917	7.324	2443	4875.717915	4
831	77528.29	2065	3.954	1361	6988.849089	4
876	59772.19	2214	5.501	1486	4027.328643	4
743	42813.27	2121	7.269	1240	2543.552691	4
406	46571.49	641	55.073	568	2220.491781	4
579	20019.32	1870	9.043	648	2516.00783	4
1082	19893.99	3830	8.87	1354	2659.497138	4
1474	36746.84	4757	5.495	2105	4217.843048	4
803	32914.67	2531	5.814	1179	6278.361254	4
929	25760.56	3245	6.501	1388	4162.779066	4
742	24381.18	1837	7.608	844	2620.388418	4
13	22452.24	21	232.143	13	1265.354861	4
8	23952.10	91	0	12	1146.194778	4
446	54761.15	644	16.316	584	1159.277531	4
105	55103.13	155	85.784	116	672.7623669	4
963	35754.00	1291	262.255	701	743.387952	4
314	36039.16	339	139.061	224	421.322428	4
0	22390.28	500	0	0	1610.866562	4
69	24034.29	105	29.028	57	1416.245481	4
697	31805.39	956	96.535	590	1756.77973	4
1475	31341.08	2017	67.608	1317	1505.108312	4
1928	27035.60	2499	74.44	1194	2287.276657	4
1538	30734.68	2029	74.559	1083	1545.89088	4
70	38116.60	74	0	0	1076.968069	4
242	38100.09	734	73.84	58	956.5164937	4
313	38115.03	400	231.852	25	923.7530865	4
0	32293.04	0	0	0	1684.238582	4
1088	18566.86	2270	40.237	565	2012.475956	4
886	26750.12	1978	94.165	567	1444.099621	4
0	26444.45	118	0	0	1067.552735	4
1	35760.50	1	0	0	465.0519677	4
279	35754.00	393	130.802	210	180.3884007	4
1	39703.09	588	0	0	698.5990652	4
934	17981.27	2387	34.309	646	2096.039205	4
8	39425.50	20	3.579	7	1807.703096	4
396	42835.20	592	120.842	423	1263.824287	4
330	24621.20	629	28.249	349	1977.72401	4
2447	25371.55	4747	18.591	2154	2491.488724	4
1423	19487.16	3481	16.689	1210	3542.518527	4
0	34324.72	0	0	0	5426.661919	4
46	33853.00	122	29.337	66	5266.919095	4
1527	33853.03	3737	8.521	1905	3850.690782	4
771	33852.08	1836	8.038	917	4360.525878	4
6	33853.00	11	0	8	5204.005066	4
0	33891.60	0	0	0	5592.285151	4
0	33857.94	0	0	0	4141.182443	4
496	33324.32	1323	7.996	608	2602.648991	4
1694	34340.71	3252	10.472	1843	2608.53069	4
82	44224.32	144	10.808	112	928.5123567	4
781	39270.16	1372	10.292	924	1621.054053	4
