9
646	725	792	870	0	0	0	0	2100	2177	2201	2256	0.61	0.61	0.61	0.61	1581	1668	1775	1902	33621.37	33621.37	33621.37	33621.37	1	1	1	1	5	5	5	10	31	128	195	240
117	172	188	210	0	0	0	0	352	491	496	509	0.45	0.45	0.45	0.45	287	389	414	448	31994.52	31994.52	31994.52	31994.52	1	1	1	1	25	30	45	70	23	276	420	500
66	97	135	160	0	0	0	0	216	311	394	443	0.40	0.40	0.40	0.40	157	229	309	360	30378.19	30378.19	30378.19	30378.19	1	1	1	1	0	16	20	20	52	20	20	20
228	342	470	560	0	0	0	0	785	1128	1429	1607	0.88	0.88	0.88	0.88	565	815	1090	1274	26914.43	26914.43	26914.43	26914.43	1	1	1	1	40	60	65	65	53	101	110	120
743	1190	1640	1955	0	0	0	0	2501	3807	4822	5421	0.85	0.85	0.85	0.85	1842	2812	3771	4406	29841.78	29841.78	29841.78	29841.78	1	1	1	1	20	80	90	90	277	400	430	455
130	407	560	670	0	0	0	0	412	1058	1340	1506	0.67	0.67	0.67	0.67	323	907	1206	1409	27001.26	27001.26	27001.26	27001.26	1	1	1	1	46	140	150	170	194	351	385	390
212	433	600	720	0	0	0	0	655	1383	1752	1970	0.67	0.67	0.67	0.67	518	1018	1369	1605	30014.89	30014.89	30014.89	30014.89	1	1	1	1	10	70	75	80	379	737	800	840
849	1094	1500	1785	0	0	0	0	2835	3426	4340	4879	0.93	0.93	0.93	0.93	1923	2531	3378	3938	34043.45	34043.45	34043.45	34043.45	1	1	1	1	50	131	145	160	389	448	485	500
492	576	795	950	0	0	0	0	1520	1597	2023	2274	1.20	1.20	1.20	1.20	1115	1249	1665	1940	33503.32	33503.32	33503.32	33503.32	1	1	1	1	74	60	65	65	236	198	210	225
623	786	1018	1180	0	0	0	0	2085	2549	2900	3150	0.58	0.58	0.58	0.58	1451	1887	2347	2662	33407.39	33407.39	33407.39	33407.39	1	1	1	1	54	4	63	68	229	308	277	312
386	829	2635	3060	0	0	0	0	1349	2803	6306	8198	0.77	0.77	0.77	0.77	899	2025	5701	6837	29719.03	29719.03	29719.03	29719.03	1	1	1	1	0	0	127	313	152	196	257	130
57	1485	1880	2230	0	0	0	0	176	5025	5354	5910	0.30	0.30	0.30	0.30	133	3588	4296	4957	26898.72	26898.72	26898.72	26898.72	1	1	1	1	10	30	87	125	30	450	194	229
520	668	760	800	0	0	0	0	1802	2129	2170	2133	2.64	2.64	2.64	2.64	1211	1581	1730	1776	27839.24	27839.24	27839.24	27839.24	1	1	1	1	50	115	70	100	16	133	311	343
705	1368	2140	3150	0	0	0	0	2383	4316	5840	8435	1.19	1.19	1.19	1.19	1642	3232	4785	6940	29506.77	29506.77	29506.77	29506.77	1	1	1	1	324	303	695	939	291	495	389	264
1159	1770	2040	2075	0	0	0	0	4047	6016	5390	5246	2.35	2.35	2.35	2.35	2666	4233	4481	4476	25519.9	25519.9	25519.9	25519.9	1	1	1	1	0	119	116	188	276	473	1163	1224
272	371	820	1416	0	0	0	0	893	1052	1935	1928	1.00	1.00	1.00	1.00	575	821	1669	2292	25926.62	25926.62	25926.62	25926.62	1	1	1	1	0	25	42	43	54	111	133	135
467	965	990	1022	0	0	0	0	1521	2718	2530	2505	2.11	2.11	2.11	2.11	1005	1839	1788	1801	26400.75	26400.75	26400.75	26400.75	1	1	1	1	0	376	376	378	165	244	285	313
1565	1688	1826	1958	0	0	0	0	4902	4624	4847	5034	3.07	3.07	3.07	3.07	3004	2894	3028	3170	27159.75	27159.75	27159.75	27159.75	1	1	1	1	15	1166	1240	1253	225	726	752	783
539	802	867	902	0	0	0	0	1916	2706	2470	2417	1.24	1.24	1.24	1.24	1377	1963	2017	2056	29843.91	29843.91	29843.91	29843.91	1	1	1	1	132	5	58	79	347	79	30	48
608	782	1082	1260	0	0	0	0	2078	2510	3082	3367	0.79	0.79	0.79	0.79	1553	1891	2521	2873	33736.07	33736.07	33736.07	33736.07	1	1	1	1	0	15	6	17	149	122	82	109
265	233	436	595	0	0	0	0	944	695	1240	1589	0.62	0.62	0.62	0.62	677	552	1015	1355	33565.01	33565.01	33565.01	33565.01	1	1	1	1	0	0	0	0	42	37	49	53
66	162	152	190	0	0	0	0	253	552	433	502	0.91	0.91	0.91	0.91	168	379	336	409	29851.84	29851.84	29851.84	29851.84	1	1	1	1	0	0	0	0	29	0	0	0
419	519	692	1278	0	0	0	0	1457	1567	2016	3547	0.82	0.82	0.82	0.82	1112	1211	1594	2885	34548.31	34548.31	34548.31	34548.31	1	1	1	1	0	0	0	0	104	83	116	158
657	843	1215	1796	0	0	0	0	2317	2736	3538	4983	0.81	0.81	0.81	0.81	1693	2002	2783	4031	34685.45	34685.45	34685.45	34685.45	1	1	1	1	102	80	112	152	131	182	255	336
505	674	702	1041	0	0	0	0	1780	2150	2045	2889	0.67	0.67	0.67	0.67	1192	1619	1640	2391	37722.57	37722.57	37722.57	37722.57	1	1	1	1	0	30	42	57	37	8	11	15
388	552	600	2077	0	0	0	0	1437	1790	1749	5761	0.82	0.82	0.82	0.82	916	1361	1435	4850	35176.81	35176.81	35176.81	35176.81	1	1	1	1	25	10	14	19	87	92	129	175
658	702	3245	3907	0	0	0	0	2373	2235	9452	10838	0.78	0.78	0.78	0.78	1554	1653	7186	8417	33990.11	33990.11	33990.11	33990.11	1	1	1	1	29	31	988	1364	70	182	988	1363
145	292	650	1632	0	0	0	0	432	842	1894	4528	0.84	0.84	0.84	0.84	346	598	1320	3193	31892.72	31892.72	31892.72	31892.72	1	1	1	1	62	83	116	158	89	196	275	374
253	451	470	564	0	0	0	0	684	1257	1368	1565	1.12	1.12	1.12	1.12	597	1008	1062	1250	31412.61	31412.61	31412.61	31412.61	1	1	1	1	91	107	150	204	574	1531	2143	2914
328	1116	1612	1992	0	0	0	0	1003	3412	4694	5526	1.33	1.33	1.33	1.33	872	2557	3608	4357	30373.69	30373.69	30373.69	30373.69	1	1	1	1	0	92	129	175	171	733	1026	1396
64	213	512	586	0	0	0	0	207	699	1490	1625	0.72	0.72	0.72	0.72	169	509	1161	1302	30919.84	30919.84	30919.84	30919.84	1	1	1	1	23	0	0	0	331	62	87	78
203	544	602	627	0	0	0	0	718	1822	1754	1738	1.02	1.02	1.02	1.02	539	1302	1380	1412	30594.87	30594.87	30594.87	30594.87	1	1	1	1	5	20	28	38	10	65	91	124
636	911	991	1066	0	0	0	0	1931	2713	2852	2972	3.07	3.07	3.07	3.07	1075	1714	1819	1913	28214.37	28214.37	28214.37	28214.37	1	1	1	1	273	120	140	148	1121	3529	3826	4038
1324	1693	1844	1982	0	0	0	0	3179	3741	3932	4098	3.77	3.77	3.77	3.77	2237	2727	2882	3020	26994.07	26994.07	26994.07	26994.07	1	1	1	1	380	339	425	427	468	2892	3086	3280
232	242	263	283	0	0	0	0	510	507	533	555	5.18	5.18	5.18	5.18	392	359	362	375	26539.25	26539.25	26539.25	26539.25	1	1	1	1	301	250	280	316	39	186	194	184
268	307	334	359	0	0	0	0	1006	840	883	920	6.10	6.10	6.10	6.10	484	553	584	613	27788.24	27788.24	27788.24	27788.24	1	1	1	1	29	92	110	116	988	586	627	662
430	403	438	472	0	0	0	0	1085	1280	1346	1402	4.85	4.85	4.85	4.85	605	657	609	634	26089.62	26089.62	26089.62	26089.62	1	1	1	1	261	391	470	496	2423	2566	2744	2896
75	65	70	75	0	0	0	0	183	165	173	181	2.14	2.14	2.14	2.14	129	114	121	127	25669.09	25669.09	25669.09	25669.09	1	1	1	1	10	35	40	42	2165	187	200	204
1091	1621	1689	1755	0	0	0	0	3083	4077	4087	4089	4.19	4.19	4.19	4.19	2006	2731	2758	2786	24687.43	24687.43	24687.43	24687.43	1	1	1	1	105	128	145	150	1853	382	483	494
1154	1255	1365	1470	0	0	0	0	2513	2509	2637	2749	3.80	3.80	3.80	3.80	1692	1790	1870	1954	24869.17	24869.17	24869.17	24869.17	1	1	1	1	475	194	230	242	1084	1010	1078	1139
344	465	470	470	0	0	0	0	1059	1235	1190	1140	2.73	2.73	2.73	2.73	737	857	838	816	23305.44	23305.44	23305.44	23305.44	1	1	1	1	50	58	100	100	1050	1101	1300	2200
1156	1574	1910	2600	0	0	0	0	3445	4452	4270	7730	2.99	2.99	2.99	2.99	2388	2856	3103	4549	23475.97	23475.97	23475.97	23475.97	1	1	1	1	209	290	300	300	244	328	400	400
2	0	0	0	0	0	0	0	4	0	0	0	0.00	0.00	0.00	0.00	5	0	0	0	25230.6	25230.6	25230.6	25230.6	1	1	1	1	30	361	600	600	90	153	200	200
363	491	580	580	0	0	0	0	1130	1572	1510	1450	2.62	2.62	2.62	2.62	750	897	956	934	24253.1	24253.1	24253.1	24253.1	1	1	1	1	15	896	1150	1150	132	19	50	50
163	757	760	760	0	0	0	0	539	2041	1960	1880	1.21	1.21	1.21	1.21	339	1426	1399	1365	23801.55	23801.55	23801.55	23801.55	1	1	1	1	0	0	0	0	20	64	100	100
286	284	320	320	0	0	0	0	914	859	820	790	3.02	3.02	3.02	3.02	596	542	567	553	23328.09	23328.09	23328.09	23328.09	1	1	1	1	291	91	100	100	45	285	350	350
1688	1811	1850	1850	0	0	0	0	5231	5014	4810	5810	3.31	3.31	3.31	3.31	3591	3233	3172	3341	21960.87	21960.87	21960.87	21960.87	1	1	1	1	741	180	200	200	832	863	1000	1000
1696	1687	2400	2690	0	0	0	0	5209	4697	8190	7860	2.72	2.72	2.72	2.72	3635	3121	4624	4884	20807.76	20807.76	20807.76	20807.76	1	1	1	1	872	305	350	350	1088	1762	2060	2060
1885	2542	2540	2540	0	0	0	0	5343	6259	6010	5770	4.53	4.53	4.53	4.53	3532	4332	4167	4058	20822.85	20822.85	20822.85	20822.85	1	1	1	1	151	327	400	400	1278	1596	1600	1600
1277	1325	1350	1350	0	0	0	0	3983	3642	3500	3360	2.82	2.82	2.82	2.82	2861	2466	2431	2372	21290.97	21290.97	21290.97	21290.97	1	1	1	1	81	116	120	120	1167	957	1080	1080
1036	1066	1120	1120	0	0	0	0	3235	3009	2890	2770	2.85	2.85	2.85	2.85	2206	1899	1905	1853	19959.96	19959.96	19959.96	19959.96	1	1	1	1	74	91	100	100	280	157	150	150
1169	1517	1500	1500	0	0	0	0	3507	4022	3860	3710	2.93	2.93	2.93	2.93	2416	2582	2457	2393	19104.27	19104.27	19104.27	19104.27	1	1	1	1	3	670	800	800	373	458	500	500
901	928	1160	1160	0	0	0	0	2362	2260	3020	2900	3.21	3.21	3.21	3.21	1321	1528	1911	1858	18509.48	18509.48	18509.48	18509.48	1	1	1	1	40	52	100	100	296	657	800	800
11	64	60	60	0	0	0	0	27	133	130	120	0.46	0.46	0.46	0.46	23	101	96	91	18107.26	18107.26	18107.26	18107.26	1	1	1	1	200	0	0	0	1900	737	800	800
355	358	360	360	0	0	0	0	1049	994	950	910	1.89	1.89	1.89	1.89	740	641	625	607	16405.44	16405.44	16405.44	16405.44	1	1	1	1	0	69	75	75	247	72	75	75
88	590	600	0	0	0	0	0	253	1257	1260	0	2.03	2.03	2.03	2.03	214	939	932	0	16806.96	16806.96	16806.96	16806.96	1	1	1	1	200	486	500	600	2867	4343	4500	5300
2918	3439	3440	3440	0	0	0	0	9007	9790	9400	9020	2.99	2.99	2.99	2.99	6005	6593	6447	6299	22955.91	22955.91	22955.91	22955.91	1	1	1	1	173	164	200	200	650	876	1000	1000
275	409	700	1260	0	0	0	0	749	973	1660	1600	2.05	2.05	2.05	2.05	603	889	1515	2219	24877.01	24877.01	24877.01	24877.01	1	1	1	1	0	0	0	0	228	108	110	110
1048	1218	1475	1490	0	0	0	0	3586	3651	3983	3725	2.16	2.16	2.16	2.16	2555	2502	2898	2828	24876.19	24876.19	24876.19	24876.19	1	1	1	1	259	56	60	61	123	410	492	533
618	1130	1960	3610	0	0	0	0	2103	3577	5684	9747	1.70	1.70	1.70	1.70	1484	2601	4343	7702	25432.06	25432.06	25432.06	25432.06	1	1	1	1	97	468	500	510	93	207	300	352
104	125	1125	2900	0	0	0	0	331	391	3150	7540	0.71	0.71	0.71	0.71	235	269	2305	5664	24763.41	24763.41	24763.41	24763.41	1	1	1	1	0	15	15	15	84	2	5	7
112	282	3546	4100	0	0	0	0	371	935	10283	11070	0.90	0.90	0.90	0.90	254	677	8029	9035	23401.91	23401.91	23401.91	23401.91	1	1	1	1	0	0	0	0	136	204	242	261
322	998	2850	2900	0	0	0	0	1048	2853	7125	6670	1.72	1.72	1.72	1.72	727	2082	5517	5393	22554.2	22554.2	22554.2	22554.2	1	1	1	1	253	198	211	215	400	639	779	852
1289	1681	2300	2320	0	0	0	0	4224	4678	5750	5336	2.97	2.97	2.97	2.97	2807	3176	4100	3964	23277.9	23277.9	23277.9	23277.9	1	1	1	1	87	27	29	30	186	486	578	624
1548	1780	1950	2100	0	0	0	0	4741	5051	4875	4830	2.91	2.91	2.91	2.91	3332	3263	3371	3467	21670.93	21670.93	21670.93	21670.93	1	1	1	1	61	68	73	75	149	275	333	363
2026	2369	2630	2650	0	0	0	0	5947	6376	6312	5830	3.39	3.39	3.39	3.39	4151	4270	4464	4300	19862.69	19862.69	19862.69	19862.69	1	1	1	1	220	383	410	415	358	993	1219	1341
1839	1906	1970	1970	0	0	0	0	5076	4752	4334	3940	4.40	4.40	4.40	4.40	3325	3172	3062	2908	18229.75	18229.75	18229.75	18229.75	1	1	1	1	0	345	369	375	554	405	519	582
48	52	52	52	0	0	0	0	140	143	130	120	1.75	1.75	1.75	1.75	95	114	110	106	18900.73	18900.73	18900.73	18900.73	1	1	1	1	171	327	349	359	2167	3474	4152	4491
0	10	400	485	0	0	0	0	0	30	1200	1358	0.00	0.00	0.00	0.00	0	23	928	1099	20811.52	20811.52	20811.52	20811.52	1	1	1	1	0	89	95	98	129	792	948	1027
125	566	620	680	0	0	0	0	359	1726	1736	1768	0.81	0.81	0.81	0.81	244	1263	1341	1429	18307.76	18307.76	18307.76	18307.76	1	1	1	1	0	8	9	10	239	407	483	520
205	254	265	265	0	0	0	0	548	736	715	663	2.19	2.19	2.19	2.19	400	475	476	458	16689.39	16689.39	16689.39	16689.39	1	1	1	1	140	111	118	120	41	35	55	66
1327	1336	1390	1491	0	0	0	0	3716	3519	3505	3339	2.67	2.67	2.67	2.67	2864	2278	2274	2294	16982.9	16982.9	16982.9	16982.9	1	1	1	1	915	621	682	691	329	858	1046	1140
0	55	55	55	0	0	0	0	1	66	66	66	0.00	0.00	0.00	0.00	0	50	43	42	16396.17	16396.17	16396.17	16396.17	1	1	1	1	2128	2209	2369	2390	78	93	346	509
1394	1457	1610	1640	0	0	0	0	4353	4303	4512	4400	2.54	2.54	2.54	2.54	3089	2797	3002	2975	21448.07	21448.07	21448.07	21448.07	1	1	1	1	40	73	77	88	1495	2906	3352	3594
584	568	593	600	0	0	0	0	1839	1740	1680	1635	2.66	2.66	2.66	2.66	1255	1048	1057	1041	20137.85	20137.85	20137.85	20137.85	1	1	1	1	51	0	0	0	100	20	30	35
1212	1186	1195	1218	0	0	0	0	3333	3138	2960	2880	4.29	4.29	4.29	4.29	2314	2026	1946	1922	18705.56	18705.56	18705.56	18705.56	1	1	1	1	85	152	153	163	493	167	279	345
727	693	714	734	0	0	0	0	2066	1897	1845	1810	3.24	3.24	3.24	3.24	1366	1199	1175	1171	18244.58	18244.58	18244.58	18244.58	1	1	1	1	616	464	501	515	548	590	819	965
906	1010	1290	1330	0	0	0	0	2677	2792	3435	3423	2.62	2.62	2.62	2.62	1960	2055	2556	2587	19633.75	19633.75	19633.75	19633.75	1	1	1	1	41	217	230	240	616	855	953	1023
1133	1843	2920	3535	0	0	0	0	3624	7059	10000	11505	1.16	1.16	1.16	1.16	2615	4379	6753	8039	22849.62	22849.62	22849.62	22849.62	1	1	1	1	30	152	153	155	341	399	407	446
319	789	870	1055	0	0	0	0	1007	2428	2600	2995	1.10	1.10	1.10	1.10	727	1591	1723	2028	23106.52	23106.52	23106.52	23106.52	1	1	1	1	5	15	15	15	185	56	60	60
950	382	590	700	0	0	0	0	3526	1175	1750	1995	0.95	0.95	0.95	0.95	2162	825	1248	1452	27207.58	27207.58	27207.58	27207.58	1	1	1	1	53	220	222	230	597	1140	1143	1150
591	1174	1470	1760	0	0	0	0	1846	3497	4070	4525	1.31	1.31	1.31	1.31	1354	2466	3002	3473	26604.89	26604.89	26604.89	26604.89	1	1	1	1	35	41	50	100	146	340	970	1274
129	321	570	690	0	0	0	0	437	1064	1700	1960	0.77	0.77	0.77	0.77	298	793	1363	1624	22377.23	22377.23	22377.23	22377.23	1	1	1	1	0	10	10	10	5	430	440	490
417	520	535	545	0	0	0	0	1152	1340	1350	1350	3.31	3.31	3.31	3.31	803	871	866	864	14927.01	14927.01	14927.01	14927.01	1	1	1	1	214	240	240	250	950	1498	1625	1695
97	203	210	215	0	0	0	0	210	346	350	350	1.82	1.82	1.82	1.82	187	275	272	270	15891.91	15891.91	15891.91	15891.91	1	1	1	1	85	125	125	140	573	863	935	965
1788	1953	2005	2040	0	0	0	0	5067	4981	5000	5000	3.36	3.36	3.36	3.36	3727	3252	3248	3235	15176.84	15176.84	15176.84	15176.84	1	1	1	1	362	247	250	260	835	1314	1425	1490
288	341	349	358	0	0	0	0	732	851	837	834	13.67	13.67	13.67	13.67	566	547	540	534	15057.05	15057.05	15057.05	15057.05	1	1	1	1	603	678	763	890	1964	1941	2284	2440
1388	1417	1451	1489	0	0	0	0	3717	3459	3402	3390	2.97	2.97	2.97	2.97	2726	2295	2287	2277	13977.41	13977.41	13977.41	13977.41	1	1	1	1	63	48	54	63	402	454	530	575
63	65	67	67	0	0	0	0	179	167	164	164	2.50	2.50	2.50	2.50	124	103	102	99	13106.5	13106.5	13106.5	13106.5	1	1	1	1	126	348	392	457	1833	2401	2806	3038
986	996	1020	1046	0	0	0	0	2773	2739	2694	2684	4.45	4.45	4.45	4.45	1956	1695	1690	1688	13762.33	13762.33	13762.33	13762.33	1	1	1	1	58	24	27	32	2124	2294	2670	2915
539	528	541	555	0	0	0	0	1570	1392	1369	1364	3.41	3.41	3.41	3.41	1037	886	879	873	13939.84	13939.84	13939.84	13939.84	1	1	1	1	398	228	257	299	508	785	922	989
370	320	328	336	0	0	0	0	1065	930	915	911	7.46	7.46	7.46	7.46	714	522	514	504	13038.97	13038.97	13038.97	13038.97	1	1	1	1	500	923	1039	1212	2550	1791	2119	2238
66	0	0	0	0	0	0	0	197	0	0	0	3.60	3.60	3.60	3.60	130	0	0	0	12936.97	12936.97	12936.97	12936.97	1	1	1	1	593	1693	1906	2223	1540	2243	2673	2781
343	398	408	418	0	0	0	0	1003	1038	1022	1017	2.90	2.90	2.90	2.90	662	688	687	686	12271.98	12271.98	12271.98	12271.98	1	1	1	1	0	15	17	20	156	200	233	253
644	701	718	736	0	0	0	0	1807	1804	1775	1768	2.60	2.60	2.60	2.60	1278	1187	1185	1184	12194.66	12194.66	12194.66	12194.66	1	1	1	1	30	0	0	0	48	12	14	15
981	1106	1133	1162	0	0	0	0	2226	2320	2282	2274	5.27	5.27	5.27	5.27	1702	1508	1498	1481	11027.1	11027.1	11027.1	11027.1	1	1	1	1	0	15	17	20	91	457	532	580
0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0	0	0	0	8902.11	8902.11	8902.11	8902.11	1	1	1	1	321	268	302	352	1451	1139	1335	1437
0	0	0	0	0	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0	0	0	0	6991.77	6991.77	6991.77	6991.77	1	1	1	1	0	0	0	0	2025	1151	1339	1463
750	803	822	844	0	0	0	0	1922	1942	1910	1903	4.46	4.46	4.46	4.46	1309	1109	1093	1073	10950.09	10950.09	10950.09	10950.09	1	1	1	1	627	400	450	525	682	1218	1432	1532
1274	1310	1341	1376	0	0	0	0	3201	2998	2949	2938	3.74	3.74	3.74	3.74	2063	1947	1932	1918	10838.9	10838.9	10838.9	10838.9	1	1	1	1	800	221	249	290	282	1402	1639	1773
1755	1837	1881	1930	0	0	0	0	4327	4223	4154	4139	3.45	3.45	3.45	3.45	3413	3044	3030	3028	10845.28	10845.28	10845.28	10845.28	1	1	1	1	285	31	35	42	964	778	907	988
674	739	757	776	0	0	0	0	1519	1605	1579	1573	4.47	4.47	4.47	4.47	1185	1060	1052	1047	8804.73	8804.73	8804.73	8804.73	1	1	1	1	40	0	0	0	1566	1199	1395	1524
1122	1164	1231	1305	0	0	0	0	2773	2679	2790	2931	5.06	5.06	5.06	5.06	1946	1566	1587	1630	9180.26	9180.26	9180.26	9180.26	1	1	1	1	742	745	801	876	381	1019	1134	1176
973	973	1020	1073	0	0	0	0	2667	2548	2636	2732	3.11	3.11	3.11	3.11	1816	1684	1728	1780	9297.21	9297.21	9297.21	9297.21	1	1	1	1	594	213	229	252	105	821	925	982
836	782	837	894	0	0	0	0	1995	1783	1902	2032	5.21	5.21	5.21	5.21	1372	1106	1163	1215	6973.37	6973.37	6973.37	6973.37	1	1	1	1	52	0	0	0	300	261	273	283
1410	1412	1483	1559	0	0	0	0	3256	3103	3310	3494	5.63	5.63	5.63	5.63	2162	1919	1965	2016	8071.35	8071.35	8071.35	8071.35	1	1	1	1	225	175	195	225	225	199	278	320
1394	1438	1540	1647	0	0	0	0	3319	3387	3630	3887	5.75	5.75	5.75	5.75	2153	2027	2131	2228	6877	6877	6877	6877	1	1	1	1	399	50	52	54	1276	1263	1298	1326
3229	3431	3673	3929	0	0	0	0	7746	7767	8450	9035	5.14	5.14	5.14	5.14	4947	5006	5246	5495	7671.39	7671.39	7671.39	7671.39	1	1	1	1	642	789	815	838	1111	2738	2812	2872
327	371	410	450	0	0	0	0	1060	1102	1100	1150	0.42	0.42	0.42	0.42	745	830	884	953	54043.15	54043.15	54043.15	54043.15	2	2	2	2	0	55	60	60	27	75	90	100
1287	1559	2354	3104	0	0	0	0	3757	4468	6212	7912	1.01	1.01	1.01	1.01	2549	3397	4969	6459	44450.4	44450.4	44450.4	44450.4	2	2	2	2	214	230	280	360	533	631	1170	1490
591	655	1120	1620	0	0	0	0	1734	1847	2980	4100	0.66	0.66	0.66	0.66	1348	1438	2407	3414	55659.38	55659.38	55659.38	55659.38	2	2	2	2	25	64	85	125	74	74	195	255
1808	2997	3496	4096	0	0	0	0	4785	8099	8868	10088	1.48	1.48	1.48	1.48	3282	6644	7563	8758	46529.76	46529.76	46529.76	46529.76	2	2	2	2	477	627	1130	1340	1569	3330	6170	7160
1441	1644	2340	3450	0	0	0	0	4113	4484	5970	8400	1.66	1.66	1.66	1.66	2845	3467	4802	6940	59037.07	59037.07	59037.07	59037.07	2	2	2	2	239	351	410	460	1022	1392	1890	2200
492	692	1020	1330	0	0	0	0	1458	1951	2740	3440	0.73	0.73	0.73	0.73	973	1521	2202	2829	50491.09	50491.09	50491.09	50491.09	2	2	2	2	42	60	60	70	302	452	550	650
114	141	205	620	0	0	0	0	381	430	590	1685	0.55	0.55	0.55	0.55	278	326	465	1376	40433.12	40433.12	40433.12	40433.12	2	2	2	2	0	0	0	50	20	5	100	150
280	338	495	1480	0	0	0	0	915	1023	1410	4015	0.61	0.61	0.61	0.61	681	779	1117	3279	43251.09	43251.09	43251.09	43251.09	2	2	2	2	0	0	30	250	89	101	420	1050
354	474	800	975	0	0	0	0	1137	1611	2400	2750	0.57	0.57	0.57	0.57	811	885	1876	2244	50239.35	50239.35	50239.35	50239.35	2	2	2	2	13	0	0	10	27	65	80	80
504	1653	3122	5420	0	0	0	0	1931	5564	8665	14310	0.79	0.79	0.79	0.79	1126	4115	7035	12101	38442.32	38442.32	38442.32	38442.32	2	2	2	2	6	50	100	150	268	281	650	1150
756	1367	2400	3000	0	0	0	0	2354	4025	6500	7700	1.14	1.14	1.14	1.14	1716	3279	5593	6864	32793.19	32793.19	32793.19	32793.19	2	2	2	2	65	113	150	150	588	723	870	1000
535	743	1170	1390	0	0	0	0	1567	2201	2724	3236	1.16	1.16	1.16	1.16	1228	1781	2597	3081	29179.53	29179.53	29179.53	29179.53	2	2	2	2	0	20	25	25	138	208	275	315
86	386	1050	1260	0	0	0	0	282	1340	1419	1880	0.91	0.91	0.91	0.91	198	986	2052	2506	27333.25	27333.25	27333.25	27333.25	2	2	2	2	0	15	10	10	253	129	95	105
401	795	1450	1750	0	0	0	0	1263	2321	2530	3150	1.46	1.46	1.46	1.46	926	1878	2886	3503	25869.9	25869.9	25869.9	25869.9	2	2	2	2	0	25	25	30	51	116	235	285
1672	2170	2078	2128	0	0	0	0	4691	5777	5903	6045	2.36	2.36	2.36	2.36	3285	4397	4266	4340	24415.7	24415.7	24415.7	24415.7	2	2	2	2	316	1193	1000	1000	958	1158	600	700
