35224
30.4	77.34	167.81
1	1	3
34.91	47.08	81.35
39.98	48.77	65.88
4.85	11.29	18.17
37.65	50.4	58.78
15.43	19	28.42
8.23	11.89	17.77
4.68	5.63	10.17
7.97	14.15	25.92
9.8	9.98	17.27
29.91	36.57	56.41
88.33	88.6	99.68
14.05	16.28	20.22
39.45	37.15	62
35.6	74.93	84.87
53.92	81.26	115.66
51.86	60.66	78.21
28.81	38.55	57.03
49.67	67.09	106.88
234.59	211.1	196.54
67.29	81.8	91.59
55.49	96.27	104.97
206.97	223.12	222.63
34.27	65.68	110.58
10.88	18.13	31
36.1	64.84	97.21
22.41	35.82	56.21
4.28	5.88	11.33
10.79	20.27	46.01
42.37	47.92	57.66
10.89	11.09	13.04
0.64	0	2
6.12	4.5	3.8
19.63	26.94	38.35
31.21	42.34	72.52
16.54	23.06	32.48
6.75	7.35	7.28
15.97	18.98	28.47
11.55	22.57	51.2
13.3	14.38	18.84
13.64	18.26	28.41
12.8	15.39	21.68
21.23	20.41	29.7
1	1	2
89.28	60	62.58
181.1	166.87	175.45
65.79	63.66	65.27
1	0	1
68.57	70.94	78.03
34.03	125.74	53.01
17.85	84.16	72
0	0	0
59.9	63.46	70.57
210	219.61	251.21
134.56	107.97	115.41
95.64	97.33	110.74
149.73	172.44	181.47
553.44	551.25	520.25
0	0	1
168.26	150.81	167.35
68.02	57.74	64.5
62	63.16	76.48
55.65	48.57	58.04
87.72	91.17	129.75
82.74	100.88	93.32
93.12	69.74	101.38
230	177	178
55.3	58.53	70.57
66.56	46.38	40.66
61.3	57.04	67.09
183.45	163.29	182.86
405.91	449.27	413.48
127.56	132.42	145.72
228.27	238.06	259.49
72.33	68.56	65.41
243.2	239.91	292.91
0	0	0
89.29	92.48	91.85
32.29	45.03	61.92
35.63	47.44	64.64
13.86	10.78	24.83
7.96	8.16	7.7
20.11	29.3	55.47
43.82	73.88	127.94
13.38	28.51	56.89
6.64	5.65	9.04
13.26	22.01	55.89
16	16	18
2.53	1.1	1.48
34.2	40.96	37.08
0	0	8
78.52	68.11	80.01
39.93	45.64	48.84
3.91	0	0
354.97	349.4	370.21
30	11	2
16.18	16.49	24.61
1.82	1.51	2.21
19.35	34.02	79.36
19.11	31.45	57.65
257.85	232.22	223.35
83.72	121.28	139.36
5	5	5
6.24	4.64	5.87
10.76	6.36	7.13
206.21	216.37	157.39
215.86	197.5	207.07
346.48	319.28	322.92
140.93	151.21	143.19
213.64	214.87	242.68
208.03	203.3	204.32
78.94	80.48	88.25
192.62	179.17	186.27
170.61	195.29	188.53
416.57	412.49	364.87
30.53	44.53	49.16
4.66	11.8	13.81
189.77	178.84	175.06
152.93	168.4	152.56
30.56	34.1	30
22.28	17.8	18.9
23.38	19.48	21.31
55.49	40.07	42.93
46.38	39.72	37.66
21.17	20.75	18.86
131.1	106.65	129.25
65.21	86.86	97.09
50.39	66.16	72.82
138.21	107.16	112.32
144.66	110.53	113.47
111.92	100.94	99.41
38.72	45.46	58.86
126.11	114.24	131.67
145.15	128.16	128.43
109.62	92.8	98.63
31.82	48.81	32.17
152.64	125.34	142.37
39.59	34.57	33.35
50.61	49.83	44.7
50.11	51.19	48.74
556.8	596.74	566.32
124.77	109.42	140.1
111.94	101.35	103.58
75.55	71.62	74.86
70.9	70.47	71.9
31.36	26.95	27.18
17.91	17.84	18.53
88.62	78.58	89.32
22.72	29.85	17.88
108.23	108.1	105.9
82.12	73.78	77.16
39.15	32.69	29.58
61.94	51.64	58.12
32.23	29.14	36.93
126.16	102.61	119.72
63.1	58.22	53.82
252.42	247.66	227.42
94.52	105.08	91.78
154.76	160.61	150.51
26.02	27.13	26.65
55.71	55.3	66.97
108.54	121.48	101.33
38.32	42.59	41.89
111.36	126.03	121.21
248.48	236.28	223.2
140.65	154.9	133.68
47.4	56.69	52.4
194.27	196.71	181.66
457	474	478
256.14	266.74	263.31
18.67	18.68	17.28
93.15	101.24	99.79
217.68	222.73	219.88
268.5	287.29	287.28
107.25	99.8	83.72
252.02	289.34	324.21
200.46	219.93	218.65
164.77	188.55	186.07
189.08	182.17	208.43
126.93	136.63	162.99
35.82	38.14	34.78
49.59	55.83	48.7
537.04	533.11	547.51
12.74	16.96	17.73
95	84.71	97.91
27.96	35.34	41.08
118.76	110.07	120.49
184.42	169.05	288.54
39.06	39.97	41.76
26.62	27.46	32.31
48.94	39.63	39.27
30.7	25.47	31.92
19.29	16.59	17.1
45.68	35.34	43.18
253.27	258.94	260.16
82.63	92.23	95.35
111.36	118.46	118.85
216.29	221.39	225.35
86	106.84	114.2
93.94	103.28	118.79
61.2	75.43	84.18
176.69	193.84	210.35
80.86	76.99	95.87
34.51	50.04	55.86
167.51	586.15	207.14
33.12	37.1	47.95
133.1	156.83	137.5
24.15	26.64	35.02
31.92	25.58	30.92
24.56	24.16	30.84
67.14	76.57	76.2
124.17	110.53	114.12
137.69	141.87	125.52
50.55	59.18	56.7
50.81	44.2	48.64
38.81	36.43	39.42
51.34	53.63	52.88
13.93	13.03	14.45
70.32	58.87	67.69
13.21	17.26	20.75
16.88	17.72	17.37
130.79	118.4	117.73
127.98	115.19	121.53
47.68	46.06	45.16
120.07	104.31	105.92
145.76	130.43	121.85
101.68	97.17	98.25
142.85	134.81	139.64
135.79	130.41	123.09
133.12	115.69	111.12
52.24	48.21	52.58
140.7	132.59	126.39
149.99	145.08	139.95
75.08	78.17	74.19
414.75	427.46	391.62
142.37	132.78	133.1
41.06	46.86	47
189.23	176.03	191.35
39.02	42.15	37.37
15.47	13.5	18.26
8.29	5.99	9.31
33.87	28.31	28.1
82.31	60.22	66.13
15.86	11.58	12.6
1.97	3.57	9.05
50.36	98.58	48.81
48.95	116.71	54.35
5	4	2
32.84	42.23	44.37
256.92	276.99	138.64
3.22	0.96	0.62
271.2	301.64	339.43
7.87	16.3	9.4
175.75	203.3	232.12
4.16	4.89	6.33
17	26	61
8.47	5.35	6.57
49.59	30.81	28.91
101.29	40.61	53.44
24.51	22.15	37.12
199.02	188.4	201.5
120.33	116.48	126.09
49.65	54.6	55.47
49.81	37.95	24.94
113.51	76.92	71.18
201.49	175.79	176.34
149	211	328
315.35	377.05	382.92
114.13	125.16	135.87
168.91	185.28	185.7
295.35	292.45	288.57
53.33	63.04	75.43
21.82	28.31	31.1
114.12	580.92	139.02
24.28	20.36	17.58
207.15	163.19	152.1
26.23	39.33	49.53
134.69	164.04	216.65
262.47	212.41	262.22
347.55	384.54	396.57
294.43	346.51	338.23
192.04	225.94	237.27
229.28	214.38	238.06
190	174	204
130.37	151.72	155.78
514.28	578.26	652.78
194.29	160.87	208.49
176.59	228.69	185.37
341.89	315.56	375.43
449.39	488.23	368.41
217.21	218.51	207.3
439.73	430.17	402.48
378.28	355.47	329
367.44	394.23	358.35
190.29	304.53	222.9
429.13	476.39	469.61
62.15	67.37	65.71
30.08	31.57	34.39
29.35	33.69	58.15
57.66	75.05	98.85
65	61	79
0	2.37	0.24
182.99	679.13	97.65
12.43	20.16	53.04
71.02	99.32	123.5
171.31	146.11	85.15
48.64	66.55	101.03
86.47	97.62	128.68
368.78	374.87	376.1
307.6	275.91	242.59
325	372	401
52.46	53.59	65.85
95	71.86	130.48
33.29	41.99	44.43
74.25	82.36	112.94
179.31	264.86	214.22
86.59	135.31	83.27
55.11	59.2	75.58
16.98	19.55	24.92
78.95	74.56	59.46
0.16	0	0
1.19	0.26	0.32
2.54	0.94	1.7
0.96	1	1.87
6	8	16
73.54	105.37	72.21
0	0	0
37.29	35.92	45.73
16.38	17.03	35.78
105.95	126.36	119.57
556.55	359.85	598.98
5.99	6.62	13.63
159.6	231.31	288.13
393.93	274.74	317.86
6.98	51.97	12.11
5.68	1.68	6.89
29.81	62.56	44.27
0	0	0
0	0	0
13.72	1.98	9.76
1.11	6.22	10.86
42.7	623.09	84.05
30.29	170.74	18.35
55.19	28.28	51.27
38.39	45.78	44.26
54.48	55.41	75.33
46.56	33.98	31.2
56.64	307.23	524.24
29.62	22.71	37.17
26.78	22.66	11.41
673.91	368.21	258.38
24.81	9.6	91.8
40.86	80.86	116.02
68.93	47.9	74.15
28.01	58.49	64.69
596.99	445.18	688.34
224.18	65.35	66.71
19.69	14.5	93.79
699.72	566.63	325.83
150.63	69.43	136.12
10.94	47.26	151.01
10.24	37.42	129.59
1.96	36.84	170.3
32.26	55.34	72.24
126.73	329.73	410.18
28.95	29.04	32.18
19.46	18.38	21.62
60.27	40.73	46.18
24.24	36.05	18.54
108.54	24.7	56.3
311.16	112.64	75
93.78	92.47	15.79
20.12	73.41	106.89
27.66	95.11	228.45
46.49	20.61	71.1
16.56	78.31	17.53
122.95	80.1	72.17
126.55	22.94	67.07
20.16	22.1	32.19
56.25	50.22	56.13
58.29	58.45	89.69
26.76	35.54	43.43
9.78	7.63	13.47
197.13	304.77	262.07
251.94	406.41	307.23
3.74	3.11	9.23
0	3	12.64
185.74	40.02	108.52
6	7	6
51.81	60.29	60.6
57.51	56.29	68.24
278.22	267.7	275.88
96.55	85.28	97.55
93.82	90.29	109.98
92.74	79.86	58.47
55.69	43.34	35.43
0	0	0
4.07	7.46	5.9
0.17	0.52	2.69
29.72	40.78	44.67
330.76	203.06	150.75
104.16	105.58	110.19
30.8	36.5	43.64
24.72	25.76	23.65
18.27	18.61	17.65
22.61	23.6	13.69
35.21	98.17	171.52
60.82	54.95	28.32
1	7	25
40.37	38.44	25.97
2.55	6.34	1.96
31.69	29.14	43.15
6.76	7.54	9.33
97.52	112.39	170.08
214.33	132.61	185.16
185.8	161.04	178.87
0	0	2
61.37	65.25	66.12
26.45	11.91	13.51
5.84	5.88	12.48
1.28	17.3	2.96
62.24	69.48	82.49
22.07	20.07	44.89
2.03	9.6	6.92
70.71	56.41	64.67
126.82	237.26	114.08
37.33	42.48	57.52
56.45	71.02	83.26
127.91	169.77	149.79
198.81	191.4	204.12
201.39	212.93	227.47
65.45	70.43	75.81
28.15	31.76	33.83
9.67	9.97	8.52
16.16	16.68	16.33
47.02	78.28	65.39
180.45	179.59	229.87
109.33	132.46	156.71
147.23	143.95	186.88
371.26	464.24	390.72
42.03	62.09	52.57
138.78	165.1	189.85
69.22	73.03	83.25
71.5	79.12	107.64
682.87	739.01	716.94
60.26	62.12	84.94
342.93	382.57	421.53
13.24	13.32	14.79
135.79	144.35	170.23
46.85	26.77	38.32
21.7	19.81	26.83
6.62	5.27	9.01
27.58	19.43	18.36
8.55	13.28	8.64
9.34	10.2	8.38
17.7	16.41	30.24
106.74	99.17	119.05
21.87	25.78	39.34
37.52	36.7	43.33
26.21	25.78	40.87
353.08	380.88	409.59
114.39	161.4	242.7
188.96	176.25	186.02
121.11	122.84	153.54
